N	Acuraccy	Precision	Recall	F-Measure
174	0.64534885	0.67676765	0.6979167	0.6871795
175	0.6416185	0.67676765	0.69072163	0.6836734
176	0.63793105	0.67	0.69072163	0.6802031
177	0.6342857	0.67	0.68367344	0.67676765
178	0.6306818	0.6633663	0.68367344	0.67336684
179	0.63276833	0.6666667	0.68686867	0.67661685
180	0.6292135	0.6666667	0.68	0.67326736
181	0.6312849	0.6666667	0.68	0.67326736
182	0.6333333	0.6666667	0.68	0.67326736
183	0.6353591	0.6666667	0.68	0.67326736
184	0.6318681	0.6666667	0.6732673	0.6699507
185	0.6338798	0.6666667	0.6732673	0.6699507
186	0.6304348	0.66019416	0.6732673	0.6666666
187	0.63243246	0.66346157	0.6764706	0.66990286
188	0.62903225	0.6571429	0.6764706	0.6666667
189	0.62566847	0.6509434	0.6764706	0.6634615
190	0.62765956	0.6509434	0.6764706	0.6634615
191	0.6243386	0.6509434	0.6699029	0.6602871
192	0.6263158	0.6542056	0.6730769	0.6635071
193	0.6230366	0.6481481	0.6730769	0.6603773
194	0.625	0.6513761	0.6761905	0.6635514
195	0.625	0.6513761	0.6761905	0.6635514
196	0.6217617	0.6454545	0.6761905	0.6604651
197	0.6185567	0.6454545	0.6698113	0.6574074
198	0.61538464	0.6454545	0.6635514	0.6543778
199	0.61734694	0.6454545	0.6635514	0.6543778
200	0.61928934	0.6454545	0.6635514	0.6543778
201	0.6212121	0.6454545	0.6635514	0.6543778
202	0.61809045	0.6454545	0.6574074	0.6513761
203	0.62	0.6454545	0.6574074	0.6513761
204	0.62189054	0.6454545	0.6574074	0.6513761
205	0.62376237	0.6486486	0.6605505	0.6545454
206	0.6256158	0.65178573	0.6636364	0.65765774
207	0.627451	0.65178573	0.6636364	0.65765774
208	0.627451	0.65178573	0.6636364	0.65765774
209	0.6292683	0.65178573	0.6636364	0.65765774
210	0.63106793	0.65486723	0.6666667	0.66071427
211	0.6328502	0.65789473	0.66964287	0.66371685
212	0.63461536	0.66086954	0.67256635	0.6666667
213	0.6315789	0.66086954	0.6666667	0.6637555
214	0.6333333	0.66086954	0.6666667	0.6637555
215	0.63033175	0.66086954	0.66086954	0.66086954
216	0.6320755	0.66086954	0.66086954	0.66086954
217	0.62910795	0.66086954	0.6551724	0.65800864
218	0.63084114	0.66086954	0.6551724	0.65800864
219	0.63255817	0.6637931	0.6581197	0.6609442
220	0.6342593	0.6666667	0.66101694	0.66382974
221	0.6359447	0.6694915	0.66386557	0.6666667
222	0.63761467	0.6694915	0.66386557	0.6666667
223	0.6392694	0.6722689	0.6666667	0.6694561
224	0.6363636	0.6722689	0.661157	0.6666666
225	0.6334842	0.6666667	0.661157	0.66390043
226	0.6351351	0.6666667	0.661157	0.66390043
227	0.6367713	0.6666667	0.661157	0.66390043
228	0.63839287	0.6666667	0.661157	0.66390043
229	0.63555557	0.661157	0.661157	0.661157
230	0.63274336	0.6557377	0.661157	0.6584362
231	0.6343612	0.6585366	0.6639344	0.6612245
232	0.63596493	0.66129035	0.6666667	0.6639676
233	0.6375546	0.664	0.66935486	0.6666666
234	0.6391304	0.6666667	0.672	0.6693227
235	0.64069265	0.6692913	0.67460316	0.67193675
236	0.64224136	0.671875	0.6771653	0.6745098
237	0.64377683	0.6744186	0.6796875	0.6770428
238	0.64529914	0.6769231	0.68217057	0.6795367
239	0.6468085	0.6793893	0.6846154	0.68199235
240	0.64830506	0.6818182	0.6870229	0.68441063
241	0.6455696	0.6766917	0.6870229	0.6818182
242	0.64705884	0.6791045	0.68939394	0.68421054
243	0.6443515	0.67407405	0.68939394	0.68164796
244	0.64166665	0.6691176	0.68939394	0.6791045
245	0.6390042	0.6691176	0.68421054	0.6765799
246	0.6404959	0.67153287	0.6865672	0.6789668
247	0.63786006	0.67153287	0.6814815	0.67647064
248	0.6352459	0.67153287	0.6764706	0.67399275
249	0.63673466	0.67391306	0.6788321	0.67636365
250	0.63821137	0.676259	0.68115944	0.6787004
251	0.6396761	0.6785714	0.68345326	0.6810036
252	0.63709676	0.67375886	0.68345326	0.67857146
253	0.6385542	0.67375886	0.68345326	0.67857146
254	0.64	0.67375886	0.68345326	0.67857146
255	0.64143425	0.67375886	0.68345326	0.67857146
256	0.64285713	0.67375886	0.68345326	0.67857146
257	0.64426875	0.67375886	0.68345326	0.67857146
258	0.6456693	0.67375886	0.68345326	0.67857146
259	0.64705884	0.67375886	0.68345326	0.67857146
260	0.6484375	0.67375886	0.68345326	0.67857146
261	0.6498054	0.6760563	0.6857143	0.6808511
262	0.6511628	0.6760563	0.6857143	0.6808511
263	0.6525096	0.67832166	0.6879433	0.68309855
264	0.65	0.67832166	0.6830986	0.68070173
265	0.651341	0.6805556	0.6853147	0.6829269
266	0.648855	0.6805556	0.6805556	0.6805556
267	0.6501901	0.6805556	0.6805556	0.6805556
268	0.6515151	0.6805556	0.6805556	0.6805556
269	0.6528302	0.6805556	0.6805556	0.6805556
270	0.65413535	0.6827586	0.6827586	0.6827586
271	0.6516854	0.6827586	0.67808217	0.68041235
272	0.6529851	0.6827586	0.67808217	0.68041235
273	0.65055764	0.6827586	0.67346936	0.67808217
274	0.65185183	0.6849315	0.6756757	0.6802721
