N|TP|FP|FN|TN|Acuraccy|Precision|Recall|F-Measure
8714|6996|249|1|1470|0.8027765|0.9656315|0.8263643|0.89058626
8715|6997|249|1|1470|0.8027991|0.9656362|0.8263848|0.8906001
8716|6997|249|1|1471|0.802707|0.9656362|0.8262872|0.89054346
8717|6998|249|1|1471|0.80272967|0.96564096|0.8263077|0.8905574
8718|6999|249|1|1471|0.8027523|0.9656457|0.8263282|0.8905713
8719|6999|249|1|1472|0.8026602|0.9656457|0.82623065|0.8905146
8720|6999|249|1|1473|0.8025682|0.9656457|0.82613313|0.89045805
8721|7000|249|1|1473|0.80259085|0.96565044|0.82615364|0.89047194
8722|7001|249|1|1473|0.8026135|0.96565515|0.8261742|0.8904859
8723|7002|249|1|1473|0.8026361|0.9656599|0.8261947|0.89049983
8724|7002|249|1|1474|0.8025441|0.9656599|0.8260972|0.8904432
8725|7003|249|1|1474|0.80256677|0.9656646|0.82611775|0.8904571
8726|7004|249|1|1474|0.80258936|0.9656694|0.82613826|0.89047104
8727|7005|249|1|1474|0.802612|0.9656741|0.82615876|0.8904849
8728|7006|249|1|1474|0.8026346|0.9656789|0.82617927|0.8904989
8729|7007|249|1|1474|0.8026572|0.9656836|0.82619977|0.8905128
8730|7008|249|1|1474|0.8026798|0.9656883|0.8262202|0.8905267
8731|7009|249|1|1474|0.80270237|0.96569306|0.8262407|0.8905406
8732|7010|249|1|1474|0.80272496|0.96569777|0.8262612|0.89055455
8733|7011|249|1|1474|0.80274755|0.9657025|0.82628167|0.89056844
8734|7012|249|1|1474|0.80277014|0.9657072|0.8263022|0.8905823
8735|7013|249|1|1474|0.8027927|0.96571195|0.8263226|0.8905962
8736|7014|249|1|1474|0.8028153|0.96571666|0.82634306|0.89061016
8737|7015|249|1|1474|0.80283785|0.96572137|0.8263635|0.8906239
8738|7016|249|1|1474|0.80286044|0.9657261|0.826384|0.89063793
8739|7017|249|1|1474|0.80288297|0.9657308|0.82640445|0.89065176
8740|7018|249|1|1474|0.8029055|0.9657355|0.8264249|0.89066565
8741|7018|249|1|1475|0.8028137|0.9657355|0.82632756|0.89060915
8742|7019|249|1|1475|0.80283624|0.9657402|0.826348|0.890623
8743|7019|249|1|1476|0.80274445|0.9657402|0.82625073|0.89056647
8744|7020|249|1|1476|0.802767|0.965745|0.8262712|0.8905804
8745|7020|249|1|1477|0.8026752|0.965745|0.82617396|0.8905239
8746|7021|249|1|1477|0.8026978|0.9657497|0.8261944|0.89053786
8747|7022|249|1|1477|0.8027203|0.9657544|0.82621485|0.8905517
8748|7023|249|1|1477|0.80274284|0.9657591|0.8262353|0.8905656
8749|7024|249|1|1477|0.80276537|0.9657638|0.82625574|0.89057946
8750|7024|249|1|1478|0.8026737|0.9657638|0.8261585|0.89052296
8751|7025|249|1|1478|0.8026962|0.9657685|0.82617897|0.89053684
8752|7026|249|1|1478|0.80271876|0.9657732|0.8261994|0.8905508
8753|7027|249|1|1478|0.8027413|0.9657779|0.82621986|0.8905646
8754|7027|249|1|1479|0.8026496|0.9657779|0.82612276|0.8905082
8755|7028|249|1|1479|0.80267215|0.9657826|0.8261432|0.890522
8756|7029|249|1|1479|0.8026947|0.9657873|0.8261636|0.8905359
8757|7029|249|1|1480|0.80260307|0.9657873|0.8260665|0.8904795
8758|7030|249|1|1480|0.8026256|0.965792|0.82608694|0.89049333
8759|7031|249|1|1480|0.8026481|0.9657967|0.8261074|0.8905073
8760|7032|249|1|1480|0.8026706|0.9658014|0.8261278|0.8905211
8761|7033|249|1|1480|0.8026931|0.9658061|0.8261483|0.890535
8762|7034|249|1|1480|0.80271566|0.9658108|0.82616866|0.8905488
8763|7035|249|1|1480|0.8027382|0.9658155|0.8261891|0.8905627
8764|7036|249|1|1480|0.80276066|0.9658202|0.8262095|0.8905766
8765|7037|249|1|1480|0.8027832|0.96582484|0.8262299|0.8905904
8766|7038|249|1|1480|0.80280566|0.96582955|0.8262503|0.8906042
8767|7038|249|1|1481|0.8027141|0.96582955|0.8261533|0.8905479
8768|7039|249|1|1481|0.8027366|0.96583426|0.8261737|0.89056176
8769|7040|249|1|1481|0.8027591|0.9658389|0.8261941|0.8905756
8770|7040|250|1|1481|0.80266756|0.96570647|0.8261941|0.8905192
8771|7041|250|1|1481|0.8026901|0.9657112|0.8262145|0.89053315
8772|7042|250|1|1481|0.80271256|0.9657158|0.8262349|0.8905469
8773|7043|250|1|1481|0.80273503|0.96572053|0.82625526|0.8905608
8774|7043|250|1|1482|0.8026436|0.96572053|0.82615834|0.8905045
8775|7044|250|1|1482|0.80266607|0.96572524|0.8261787|0.8905183
8776|7045|250|1|1482|0.80268854|0.96572995|0.8261991|0.8905322
8777|7046|250|1|1482|0.802711|0.96573466|0.8262195|0.89054596
8778|7047|250|1|1482|0.8027335|0.96573937|0.8262399|0.8905598
8779|7047|251|1|1482|0.80264205|0.965607|0.8262399|0.8905036
8780|7047|252|1|1482|0.8025507|0.9654747|0.8262399|0.89044726
8781|7048|252|1|1482|0.80257314|0.96547943|0.82626027|0.89046115
8782|7049|252|1|1482|0.8025956|0.9654842|0.8262806|0.890475
8783|7050|252|1|1482|0.8026181|0.9654889|0.826301|0.89048886
8784|7051|252|1|1482|0.80264056|0.9654936|0.82632136|0.89050263
8785|7052|252|1|1482|0.802663|0.9654983|0.8263417|0.89051646
8786|7053|252|1|1482|0.8026855|0.9655031|0.826362|0.8905303
8787|7054|252|1|1482|0.8027079|0.9655078|0.8263824|0.8905442
8788|7055|252|1|1482|0.8027304|0.9655125|0.8264027|0.89055794
8789|7055|252|1|1483|0.80263907|0.9655125|0.8263059|0.89050174
8790|7056|252|1|1483|0.80266154|0.9655172|0.82632625|0.89051557
8791|7057|252|1|1483|0.80268395|0.96552193|0.8263466|0.89052933
8792|7058|252|1|1483|0.8027064|0.9655267|0.82636696|0.89054316
8793|7059|252|1|1483|0.80272883|0.9655314|0.8263873|0.890557
8794|7059|252|1|1484|0.8026376|0.9655314|0.82629055|0.89050084
8795|7060|252|1|1484|0.80266|0.9655361|0.8263109|0.8905146
8796|7061|252|1|1484|0.8026824|0.9655408|0.8263312|0.89052844
8797|7062|252|1|1484|0.8027049|0.96554554|0.8263515|0.89054227
8798|7063|252|1|1484|0.8027273|0.96555024|0.82637185|0.89055604
8799|7064|252|1|1484|0.8027497|0.96555495|0.8263921|0.8905698
8800|7065|252|1|1484|0.8027721|0.96555966|0.82641244|0.8905836
8801|7066|252|1|1484|0.8027945|0.96556437|0.82643276|0.8905974
8802|7067|252|1|1484|0.8028169|0.9655691|0.82645303|0.8906112
8803|7068|252|1|1484|0.8028393|0.9655738|0.82647336|0.890625
8804|7069|252|1|1484|0.8028617|0.9655785|0.8264936|0.89063877
8805|7070|252|1|1484|0.80288404|0.96558315|0.8265139|0.8906525
8806|7071|252|1|1484|0.80290645|0.96558785|0.8265342|0.8906663
8807|7072|252|1|1484|0.8029288|0.96559256|0.8265545|0.8906801
8808|7073|252|1|1484|0.8029512|0.9655973|0.82657474|0.8906939
8809|7074|252|1|1484|0.80297357|0.965602|0.826595|0.8907077
8810|7075|252|1|1484|0.8029959|0.9656067|0.8266153|0.8907214
8811|7076|252|1|1484|0.8030183|0.96561134|0.82663554|0.8907352
8812|7077|252|1|1484|0.8030406|0.96561605|0.82665575|0.89074886
8813|7078|252|1|1484|0.803063|0.96562076|0.826676|0.8907626
8814|7079|252|1|1484|0.8030853|0.9656254|0.8266963|0.8907764
8815|7080|252|1|1484|0.8031076|0.9656301|0.8267165|0.89079016
8816|7080|252|1|1485|0.80301654|0.9656301|0.82662|0.8907341
8817|7081|252|1|1485|0.8030389|0.9656348|0.8266402|0.8907479
8818|7081|252|1|1486|0.8029478|0.9656348|0.8265437|0.8906918
8819|7082|252|1|1486|0.8029702|0.9656395|0.82656395|0.8907055
8820|7083|252|1|1486|0.8029925|0.9656442|0.8265842|0.8907193
8821|7084|252|1|1486|0.8030149|0.96564883|0.8266044|0.89073306
8822|7084|252|1|1487|0.80292386|0.96564883|0.826508|0.89067703
8823|7085|252|1|1487|0.80294615|0.96565354|0.82652825|0.89069086
8824|7086|252|1|1487|0.8029685|0.9656582|0.82654846|0.8907045
8825|7087|252|1|1487|0.8029908|0.9656629|0.8265687|0.8907183
8826|7088|252|1|1487|0.80301315|0.96566755|0.8265889|0.890732
8827|7088|252|1|1488|0.8029222|0.96566755|0.82649255|0.8906761
8828|7089|252|1|1488|0.8029445|0.96567225|0.82651275|0.89068973
8829|7090|252|1|1488|0.80296683|0.9656769|0.826533|0.89070356
8830|7090|252|1|1489|0.8028759|0.9656769|0.82643664|0.8906476
8831|7091|252|1|1489|0.8028982|0.9656816|0.8264569|0.8906613
8832|7092|252|1|1489|0.8029205|0.96568626|0.8264771|0.890675
8833|7093|252|1|1489|0.8029428|0.965691|0.8264973|0.8906888
8834|7094|252|1|1489|0.80296516|0.9656956|0.8265175|0.8907025
8835|7095|252|1|1489|0.80298746|0.96570027|0.8265377|0.89071625
8836|7096|252|1|1489|0.80300975|0.965705|0.82655793|0.8907299
8837|7097|252|1|1489|0.80303204|0.9657096|0.82657814|0.8907436
8838|7098|252|1|1489|0.8030543|0.9657143|0.82659835|0.8907574
8839|7099|252|1|1489|0.80307657|0.9657189|0.82661855|0.8907711
8840|7100|252|1|1489|0.80309886|0.96572363|0.8266387|0.89078474
8841|7101|252|1|1489|0.8031211|0.9657283|0.8266589|0.8907984
8842|7101|252|1|1490|0.8030303|0.9657283|0.8265627|0.89074266
8843|7102|252|1|1490|0.80305254|0.96573293|0.82658285|0.89075637
8844|7103|252|1|1490|0.80307484|0.9657376|0.82660306|0.89076996
8845|7104|252|1|1490|0.80309707|0.96574223|0.8266232|0.89078367
8846|7105|252|1|1490|0.80311936|0.9657469|0.8266434|0.8907973
8847|7106|252|1|1490|0.8031416|0.9657516|0.82666355|0.8908111
8848|7107|252|1|1490|0.8031638|0.96575624|0.8266837|0.8908248
8849|7107|252|1|1491|0.8030731|0.96575624|0.82658756|0.8907689
8850|7108|252|1|1491|0.80309534|0.9657609|0.82660776|0.89078265
8851|7108|252|1|1492|0.8030046|0.9657609|0.8265116|0.8907268
8852|7109|252|1|1492|0.80302685|0.96576554|0.8265318|0.8907405
8853|7110|252|1|1492|0.80304915|0.9657702|0.826552|0.8907542
8854|7110|252|1|1493|0.8029584|0.9657702|0.8264559|0.89069843
8855|7111|252|1|1493|0.8029807|0.96577483|0.82647604|0.8907121
8856|7112|252|1|1493|0.80300295|0.9657795|0.82649624|0.89072585
8857|7113|252|1|1493|0.8030252|0.96578413|0.8265164|0.8907395
8858|7113|252|1|1494|0.8029345|0.96578413|0.82642037|0.8906837
8859|7114|252|1|1494|0.80295676|0.9657888|0.8264405|0.8906974
8860|7115|252|1|1494|0.802979|0.96579343|0.82646066|0.89071107
8861|7116|252|1|1494|0.8030012|0.965798|0.82648087|0.8907248
8862|7117|252|1|1494|0.80302346|0.96580267|0.826501|0.8907384
8863|7118|252|1|1494|0.8030457|0.9658073|0.82652116|0.89075214
8864|7119|252|1|1494|0.8030679|0.96581197|0.8265413|0.8907657
8865|7119|252|1|1495|0.8029773|0.96581197|0.82644534|0.89071
8866|7119|252|1|1496|0.8028868|0.96581197|0.8263494|0.8906543
8867|7120|252|1|1496|0.802909|0.9658166|0.8263695|0.890668
8868|7121|252|1|1496|0.80293125|0.96582127|0.8263897|0.8906816
8869|7122|252|1|1496|0.8029534|0.96582586|0.8264098|0.89069533
8870|7122|252|1|1497|0.80286294|0.96582586|0.826314|0.89063966
8871|7123|252|1|1497|0.8028852|0.9658305|0.8263341|0.8906534
8872|7124|252|1|1497|0.80290735|0.96583515|0.82635427|0.890667
8873|7124|252|1|1498|0.8028169|0.96583515|0.8262584|0.89061135
8874|7125|252|1|1498|0.8028391|0.96583974|0.82627857|0.890625
8875|7125|252|1|1499|0.8027487|0.96583974|0.8261827|0.8905693
8876|7126|252|1|1499|0.8027709|0.9658444|0.82620287|0.890583
8877|7127|252|1|1499|0.8027931|0.96584904|0.8262231|0.89059675
8878|7127|252|1|1500|0.8027027|0.96584904|0.8261273|0.8905411
8879|7128|252|1|1500|0.8027249|0.96585363|0.82614744|0.8905548
8880|7129|252|1|1500|0.80274713|0.9658583|0.8261676|0.89056844
8881|7130|252|1|1500|0.80276936|0.96586293|0.82618773|0.89058214
8882|7130|252|1|1501|0.802679|0.96586293|0.826092|0.8905264
8883|7131|252|1|1501|0.8027012|0.9658675|0.82611215|0.8905401
8884|7132|252|1|1501|0.8027234|0.96587217|0.8261323|0.8905538
8885|7133|252|1|1501|0.8027456|0.96587676|0.82615244|0.89056754
8886|7134|252|1|1501|0.80276775|0.9658814|0.82617253|0.8905811
8887|7135|252|1|1501|0.80279|0.965886|0.8261927|0.8905948
8888|7136|252|1|1501|0.80281216|0.96589065|0.8262128|0.8906084
8889|7137|252|1|1501|0.80283433|0.96589524|0.8262329|0.89062214
8890|7137|252|1|1502|0.80274403|0.96589524|0.8261373|0.8905665
8891|7138|252|1|1502|0.8027662|0.9658999|0.8261574|0.8905801
8892|7139|252|1|1502|0.8027884|0.9659045|0.82617754|0.89059377
8893|7140|252|1|1502|0.80281055|0.96590906|0.8261976|0.8906074
8894|7141|252|1|1502|0.8028327|0.9659137|0.8262178|0.8906211
8895|7142|252|1|1502|0.8028549|0.9659183|0.82623786|0.89063466
8896|7143|252|1|1502|0.80287707|0.9659229|0.82625794|0.8906484
8897|7143|252|1|1503|0.8027868|0.9659229|0.8261624|0.8905928
8898|7144|252|1|1503|0.802809|0.96592754|0.8261825|0.8906065
8899|7144|252|1|1504|0.8027188|0.96592754|0.82608694|0.890551
8900|7145|252|1|1504|0.80274093|0.96593213|0.8261071|0.8905647
8901|7146|252|1|1504|0.8027631|0.9659367|0.8261272|0.8905782
8902|7146|252|1|1505|0.802673|0.9659367|0.8260317|0.89052284
8903|7147|252|1|1505|0.8026951|0.96594137|0.8260518|0.8905364
8904|7148|252|1|1505|0.80271727|0.96594596|0.82607186|0.8905501
8905|7148|252|1|1506|0.80262715|0.96594596|0.82597643|0.8904946
8906|7149|252|1|1506|0.8026493|0.96595055|0.8259965|0.8905082
8907|7150|252|1|1506|0.80267143|0.96595514|0.82601666|0.8905218
8908|7151|252|1|1506|0.8026936|0.9659597|0.82603675|0.89053553
8909|7152|252|1|1506|0.8027157|0.9659643|0.82605684|0.8905491
8910|7153|252|1|1506|0.8027379|0.96596897|0.8260769|0.89056283
8911|7154|252|1|1506|0.80276|0.96597356|0.826097|0.89057636
8912|7154|252|1|1507|0.80266994|0.96597356|0.82600164|0.89052093
8913|7155|252|1|1507|0.8026921|0.96597815|0.82602173|0.8905346
8914|7156|252|1|1507|0.8027142|0.96598274|0.82604176|0.8905482
8915|7157|252|1|1507|0.80273634|0.9659873|0.82606184|0.8905618
8916|7158|252|1|1507|0.80275846|0.9659919|0.82608193|0.8905754
8917|7158|253|1|1507|0.80266845|0.96586156|0.82608193|0.89052
8918|7159|253|1|1507|0.80269057|0.96586615|0.826102|0.8905337
8919|7160|253|1|1507|0.8027127|0.96587074|0.82612205|0.8905472
8920|7161|253|1|1507|0.8027348|0.9658754|0.82614213|0.89056087
8921|7162|253|1|1507|0.8027569|0.96588|0.82616216|0.8905745
8922|7163|253|1|1507|0.802779|0.96588457|0.82618225|0.8905881
8923|7164|253|1|1507|0.80280113|0.96588916|0.8262023|0.8906017
8924|7165|253|1|1507|0.8028232|0.96589375|0.8262223|0.8906153
8925|7166|253|1|1507|0.8028453|0.9658984|0.8262424|0.89062893
8926|7167|253|1|1507|0.8028674|0.965903|0.8262624|0.89064246
8927|7168|253|1|1507|0.80288947|0.9659076|0.82628244|0.89065605
8928|7168|253|1|1508|0.8027995|0.9659076|0.8261872|0.8906008
8929|7169|253|1|1508|0.80282164|0.96591216|0.8262072|0.89061433
8930|7170|253|1|1508|0.8028437|0.96591675|0.82622725|0.89062786
8931|7171|253|1|1508|0.8028658|0.96592134|0.8262473|0.8906415
8932|7171|253|1|1509|0.8027759|0.96592134|0.8261521|0.8905862
8933|7172|253|1|1509|0.802798|0.96592593|0.8261721|0.8905998
8934|7173|253|1|1509|0.80282|0.9659305|0.82619214|0.8906134
8935|7174|253|1|1509|0.80284214|0.9659351|0.82621217|0.89062697
8936|7175|253|1|1509|0.8028642|0.9659397|0.82623214|0.8906405
8937|7175|253|1|1510|0.80277437|0.9659397|0.826137|0.89058524
8938|7176|253|1|1510|0.8027964|0.9659443|0.82615703|0.89059883
8939|7177|253|1|1510|0.8028185|0.9659489|0.82617706|0.8906124
8940|7178|253|1|1510|0.80284053|0.9659534|0.826197|0.8906259
8941|7179|253|1|1510|0.8028626|0.965958|0.82621706|0.89063954
8942|7180|253|1|1510|0.80288464|0.9659626|0.8262371|0.89065313
8943|7181|253|1|1510|0.80290663|0.9659672|0.82625705|0.8906667
8944|7182|253|1|1510|0.8029287|0.96597177|0.826277|0.89068025
8945|7183|253|1|1510|0.8029507|0.96597636|0.82629704|0.8906938
8946|7184|253|1|1510|0.80297273|0.9659809|0.826317|0.8907074
8947|7184|254|1|1510|0.802883|0.965851|0.826317|0.8906521
8948|7185|254|1|1510|0.802905|0.9658556|0.826337|0.8906657
8949|7186|254|1|1510|0.8029271|0.9658602|0.82635695|0.89067924
8950|7187|254|1|1510|0.8029491|0.9658648|0.8263769|0.8906928
8951|7188|254|1|1510|0.80297107|0.96586937|0.8263969|0.8907063
8952|7188|254|1|1511|0.8028814|0.96586937|0.8263019|0.89065117
8953|7188|254|1|1512|0.8027917|0.96586937|0.8262069|0.890596
8954|7189|254|1|1512|0.80281377|0.96587396|0.8262269|0.8906095
8955|7190|254|1|1512|0.80283576|0.96587855|0.82624686|0.89062303
8956|7190|254|1|1513|0.8027462|0.96587855|0.8261519|0.89056796
8957|7191|254|1|1513|0.8027682|0.96588314|0.8261719|0.8905815
8958|7192|254|1|1513|0.80279016|0.9658877|0.82619184|0.890595
8959|7192|254|1|1514|0.8027006|0.9658877|0.82609695|0.8905399
8960|7193|254|1|1514|0.80272263|0.9658923|0.8261169|0.8905534
8961|7194|254|1|1514|0.8027446|0.9658969|0.8261369|0.890567
8962|7195|254|1|1514|0.8027666|0.96590143|0.82615685|0.89058053
8963|7195|254|1|1515|0.8026771|0.96590143|0.826062|0.8905254
8964|7196|254|1|1515|0.8026991|0.965906|0.826082|0.89053893
8965|7197|254|1|1515|0.8027211|0.9659106|0.8261019|0.8905525
8966|7198|254|1|1515|0.8027431|0.9659152|0.82612187|0.89056605
8967|7199|254|1|1515|0.8027651|0.9659198|0.82614183|0.8905796
8968|7200|254|1|1515|0.80278707|0.9659243|0.8261618|0.8905931
8969|7201|254|1|1515|0.80280906|0.9659289|0.8261817|0.89060664
8970|7202|254|1|1515|0.80283105|0.9659335|0.8262017|0.8906202
8971|7203|254|1|1515|0.802853|0.96593803|0.8262216|0.8906337
8972|7204|254|1|1515|0.802875|0.9659426|0.82624155|0.89064723
8973|7205|254|1|1515|0.8028969|0.96594715|0.82626146|0.8906607
8974|7205|254|1|1516|0.8028075|0.96594715|0.82616675|0.8906057
8975|7206|254|1|1516|0.80282944|0.96595174|0.82618666|0.8906192
8976|7207|254|1|1516|0.80285144|0.96595633|0.82620656|0.89063275
8977|7207|255|1|1516|0.802762|0.96582687|0.82620656|0.8905777
8978|7207|255|1|1517|0.8026726|0.96582687|0.82611185|0.8905226
8979|7208|255|1|1517|0.80269456|0.96583146|0.8261318|0.8905361
8980|7209|255|1|1517|0.80271655|0.965836|0.8261517|0.8905498
8981|7210|255|1|1517|0.8027385|0.9658406|0.82617164|0.89056325
8982|7211|255|1|1517|0.8027605|0.96584517|0.82619154|0.8905767
8983|7212|255|1|1517|0.8027824|0.96584976|0.82621145|0.89059025
8984|7213|255|1|1517|0.80280435|0.9658543|0.82623136|0.8906038
8985|7213|255|1|1518|0.802715|0.9658543|0.82613677|0.8905488
8986|7214|255|1|1518|0.802737|0.9658589|0.8261567|0.8905623
8987|7215|255|1|1518|0.80275893|0.96586347|0.8261766|0.89057577
8988|7215|256|1|1518|0.80266964|0.9657342|0.8261766|0.8905208
8989|7216|256|1|1518|0.8026916|0.9657388|0.8261965|0.89053446
8990|7217|256|1|1518|0.8027135|0.96574336|0.8262164|0.89054793
8991|7218|256|1|1518|0.80273545|0.96574795|0.82623625|0.8905614
8992|7219|256|1|1518|0.8027574|0.9657525|0.82625616|0.8905749
8993|7220|256|1|1518|0.8027793|0.9657571|0.82627606|0.8905884
8994|7221|256|1|1518|0.80280125|0.96576166|0.8262959|0.89060193
8995|7222|256|1|1518|0.8028232|0.96576625|0.82631576|0.89061534
8996|7223|256|1|1518|0.80284506|0.96577084|0.82633567|0.8906289
8997|7224|256|1|1518|0.802867|0.96577543|0.8263555|0.89064234
8998|7225|256|1|1518|0.8028889|0.96577996|0.82637537|0.8906558
8999|7226|256|1|1518|0.8029108|0.96578455|0.8263952|0.8906692
9000|7227|256|1|1518|0.8029327|0.96578914|0.8264151|0.89068276
9001|7228|256|1|1518|0.80295455|0.96579367|0.82643497|0.8906962
9002|7229|256|1|1518|0.8029764|0.96579826|0.82645476|0.8907097
9003|7230|256|1|1518|0.80299836|0.96580285|0.8264746|0.89072317
9004|7231|256|1|1518|0.8030202|0.9658074|0.82649446|0.89073664
9005|7232|256|1|1518|0.80304205|0.96581197|0.8265143|0.8907501
9006|7233|256|1|1518|0.8030639|0.96581656|0.8265341|0.8907635
9007|7234|256|1|1518|0.8030858|0.9658211|0.82655394|0.890777
9008|7235|256|1|1518|0.8031077|0.9658257|0.8265737|0.89079046
9009|7236|256|1|1518|0.8031295|0.9658302|0.8265936|0.8908039
9010|7237|256|1|1518|0.80315137|0.9658348|0.82661337|0.89081734
9011|7238|256|1|1518|0.8031732|0.9658393|0.82663316|0.89083076
9012|7239|256|1|1518|0.80319506|0.9658439|0.82665294|0.89084417
9013|7240|256|1|1518|0.8032169|0.96584845|0.82667273|0.8908576
9014|7241|256|1|1518|0.8032387|0.96585304|0.8266925|0.89087105
9015|7242|256|1|1518|0.8032605|0.96585757|0.8267123|0.8908845
9016|7243|256|1|1518|0.8032823|0.9658621|0.8267321|0.89089787
9017|7244|256|1|1518|0.80330414|0.9658667|0.8267519|0.8909114
9018|7245|256|1|1518|0.80332595|0.9658712|0.8267717|0.89092475
9019|7246|256|1|1518|0.80334777|0.96587574|0.8267914|0.89093816
9020|7247|256|1|1518|0.8033695|0.96588033|0.8268112|0.89095163
9021|7248|256|1|1518|0.80339134|0.96588486|0.8268309|0.890965
9022|7249|256|1|1518|0.8034131|0.9658894|0.8268507|0.8909784
9023|7250|256|1|1518|0.8034349|0.9658939|0.82687044|0.89099175
9024|7250|256|1|1519|0.8033459|0.9658939|0.82677615|0.8909371
9025|7251|256|1|1519|0.8033677|0.9658985|0.8267959|0.89095044
9026|7252|256|1|1519|0.80338943|0.96590304|0.82681566|0.89096385
9027|7253|256|1|1519|0.80341125|0.9659076|0.8268354|0.8909772
9028|7254|256|1|1519|0.803433|0.9659121|0.8268551|0.8909906
9029|7255|256|1|1519|0.80345476|0.96591663|0.82687485|0.89100397
9030|7256|256|1|1519|0.8034765|0.96592116|0.8268946|0.89101744
9031|7257|256|1|1519|0.80349827|0.96592575|0.8269143|0.8910308
9032|7258|256|1|1519|0.80352|0.9659303|0.82693404|0.8910442
9033|7259|256|1|1519|0.8035418|0.9659348|0.82695377|0.8910575
9034|7260|256|1|1519|0.80356354|0.96593934|0.82697344|0.8910709
9035|7261|256|1|1519|0.80358523|0.9659439|0.82699317|0.89108425
9036|7261|256|1|1520|0.80349636|0.9659439|0.826899|0.8910296
9037|7262|256|1|1520|0.8035181|0.9659484|0.8269187|0.89104295
9038|7263|256|1|1520|0.8035398|0.96595293|0.8269384|0.8910563
9039|7263|256|1|1521|0.80345094|0.96595293|0.8268443|0.89100164
9040|7263|256|1|1522|0.8033621|0.96595293|0.82675016|0.890947
9041|7264|256|1|1522|0.8033838|0.96595746|0.8267699|0.8909604
9042|7264|256|1|1523|0.803295|0.96595746|0.8266758|0.89090574
9043|7265|256|1|1523|0.8033168|0.965962|0.8266955|0.89091915
9044|7266|256|1|1523|0.80333847|0.9659665|0.82671523|0.8909325
9045|7266|256|1|1524|0.8032497|0.9659665|0.8266212|0.89087784
9046|7267|256|1|1524|0.8032714|0.965971|0.8266409|0.8908913
9047|7268|256|1|1524|0.80329317|0.9659755|0.8266606|0.89090455
9048|7269|256|1|1524|0.8033149|0.96598005|0.8266803|0.890918
9049|7270|256|1|1524|0.8033366|0.9659846|0.82670003|0.8909314
9050|7271|256|1|1524|0.8033584|0.9659891|0.8267197|0.89094466
9051|7272|256|1|1524|0.8033801|0.96599364|0.82673943|0.89095813
9052|7273|256|1|1524|0.8034018|0.9659981|0.8267591|0.89097136
9053|7274|256|1|1524|0.8034235|0.96600264|0.8267788|0.89098483
9054|7275|256|1|1524|0.8034452|0.9660072|0.8267985|0.8909982
9055|7276|256|1|1524|0.8034669|0.9660117|0.82681817|0.8910115
9056|7277|256|1|1524|0.8034886|0.9660162|0.82683784|0.89102477
9057|7278|256|1|1524|0.8035103|0.9660207|0.8268575|0.89103824
9058|7278|257|1|1524|0.8034216|0.9658925|0.8268575|0.89098364
9059|7278|257|1|1525|0.803333|0.9658925|0.82676363|0.8909291
9060|7279|257|1|1525|0.8033547|0.965897|0.8267833|0.89094245
9061|7280|257|1|1525|0.8033764|0.96590155|0.82680297|0.8909558
9062|7281|257|1|1525|0.8033981|0.9659061|0.82682264|0.8909692
9063|7281|257|1|1526|0.80330944|0.9659061|0.82672876|0.8909146
9064|7282|257|1|1526|0.80333114|0.9659106|0.82674843|0.89092803
9065|7283|257|1|1526|0.80335283|0.96591514|0.8267681|0.8909413
9066|7284|257|1|1526|0.8033745|0.9659196|0.82678777|0.8909546
9067|7285|257|1|1526|0.80339617|0.96592414|0.8268074|0.890968
9068|7285|257|1|1527|0.8033076|0.96592414|0.82671356|0.89091355
9069|7285|257|1|1528|0.803219|0.96592414|0.82661974|0.890859
9070|7286|257|1|1528|0.8032407|0.9659287|0.8266394|0.8908724
9071|7287|257|1|1528|0.8032624|0.9659332|0.8266591|0.8908857
9072|7288|257|1|1528|0.8032841|0.96593773|0.82667875|0.8908991
9073|7289|257|1|1528|0.8033058|0.9659422|0.8266984|0.8909124
9074|7290|257|1|1528|0.80332744|0.96594673|0.8267181|0.89092577
9075|7291|257|1|1528|0.80334914|0.96595126|0.8267377|0.8909391
9076|7291|257|1|1529|0.8032606|0.96595126|0.826644|0.89088464
9077|7291|257|1|1530|0.8031722|0.96595126|0.8265503|0.8908303
9078|7291|257|1|1531|0.8030837|0.96595126|0.8264566|0.8907758
9079|7291|257|1|1532|0.80299526|0.96595126|0.8263629|0.8907214
9080|7291|257|1|1533|0.8029069|0.96595126|0.82626927|0.89066696
9081|7292|257|1|1533|0.80292857|0.96595573|0.82628894|0.8906803
9082|7293|257|1|1533|0.80295026|0.96596026|0.8263086|0.8906937
9083|7294|257|1|1533|0.80297196|0.9659648|0.82632834|0.8907071
9084|7295|257|1|1533|0.8029936|0.96596926|0.826348|0.89072037
9085|7296|257|1|1533|0.8030153|0.9659738|0.8263677|0.8907338
9086|7297|257|1|1533|0.803037|0.96597826|0.8263873|0.890747
9087|7298|257|1|1533|0.8030586|0.9659828|0.82640696|0.8907604
9088|7298|257|1|1534|0.8029703|0.9659828|0.8263134|0.890706
9089|7299|257|1|1534|0.802992|0.96598727|0.82633305|0.89071935
9090|7299|257|1|1535|0.80290365|0.96598727|0.8262395|0.89066505
9091|7299|257|1|1536|0.8028154|0.96598727|0.826146|0.8906107
9092|7299|257|1|1537|0.80272704|0.96598727|0.8260525|0.89055634
9093|7299|257|1|1538|0.8026388|0.96598727|0.825959|0.89050204
