N|TP|FP|FN|TN|Acuraccy|Precision|Recall|F-Measure
6800|5127|523|1|1151|0.75389594|0.9074336|0.81666136|0.85965794
6801|5128|523|1|1151|0.7539321|0.90745|0.81669056|0.8596814
6802|5129|523|1|1151|0.75396824|0.9074664|0.8167198|0.859705
6803|5130|523|1|1151|0.7540044|0.90748274|0.8167489|0.85972846
6804|5130|523|1|1152|0.7538936|0.90748274|0.8166189|0.8596565
6805|5131|523|1|1152|0.7539298|0.90749913|0.8166481|0.85968
6806|5131|524|1|1152|0.75381905|0.9073386|0.8166481|0.859608
6807|5132|524|1|1152|0.75385517|0.907355|0.8166773|0.8596315
6808|5133|524|1|1152|0.75389135|0.9073714|0.8167064|0.85965496
6809|5134|524|1|1152|0.75392747|0.9073878|0.8167356|0.8596785
6810|5135|524|1|1152|0.7539636|0.9074041|0.8167648|0.859702
6811|5136|524|1|1152|0.7539997|0.9074205|0.8167939|0.8597255
6812|5137|524|1|1152|0.75403583|0.90743685|0.816823|0.85974896
6813|5138|524|1|1152|0.7540719|0.9074532|0.81685215|0.85977244
6814|5138|524|1|1153|0.75396127|0.9074532|0.8167223|0.85970044
6815|5138|525|1|1153|0.75385064|0.90729296|0.8167223|0.85962856
6816|5139|525|1|1153|0.75388676|0.9073093|0.8167514|0.859652
6817|5140|525|1|1153|0.7539229|0.9073257|0.81678057|0.8596755
6818|5140|525|1|1154|0.7538123|0.9073257|0.8166508|0.85960364
6819|5140|525|1|1155|0.7537018|0.9073257|0.81652105|0.85953176
6820|5141|525|1|1155|0.7537379|0.907342|0.8165502|0.8595553
6821|5142|525|1|1155|0.753774|0.9073584|0.81657934|0.8595788
6822|5143|525|1|1155|0.7538101|0.90737474|0.8166084|0.85960215
6823|5144|525|1|1155|0.75384617|0.9073911|0.8166376|0.8596257
6824|5145|525|1|1155|0.7538822|0.9074074|0.81666666|0.85964906
6825|5146|525|1|1155|0.7539183|0.90742373|0.81669575|0.8596726
6826|5147|525|1|1155|0.7539543|0.90744007|0.81672484|0.85969603
6827|5148|525|1|1155|0.75399035|0.9074564|0.8167539|0.85971946
6828|5148|525|1|1156|0.75387996|0.9074564|0.81662434|0.8596476
6829|5149|525|1|1156|0.75391597|0.90747267|0.81665343|0.85967106
6830|5150|525|1|1156|0.75395197|0.907489|0.8166825|0.85969454
6831|5150|526|1|1156|0.75384164|0.9073291|0.8166825|0.8596227
6832|5151|526|1|1156|0.7538777|0.9073454|0.8167116|0.8596462
6833|5151|526|1|1157|0.7537674|0.9073454|0.81658214|0.8595745
6834|5151|526|1|1158|0.7536571|0.9073454|0.8164527|0.8595028
6835|5152|526|1|1158|0.75369316|0.90736175|0.81648177|0.85952616
6836|5153|526|1|1158|0.75372916|0.9073781|0.81651086|0.8595497
6837|5153|527|1|1158|0.75361896|0.90721834|0.81651086|0.859478
6838|5153|528|1|1158|0.75350875|0.9070586|0.81651086|0.8594063
6839|5154|528|1|1158|0.7535448|0.907075|0.81653994|0.8594297
6840|5155|528|1|1158|0.7535808|0.9070913|0.816569|0.8594532
6841|5156|528|1|1158|0.7536168|0.90710765|0.81659806|0.8594765
6842|5156|528|1|1159|0.7535067|0.90710765|0.8164687|0.859405
6843|5157|528|1|1159|0.7535427|0.907124|0.8164978|0.85942835
6844|5157|528|1|1160|0.7534327|0.907124|0.8163685|0.85935676
6845|5158|528|1|1160|0.7534687|0.9071404|0.8163976|0.85938025
6846|5159|528|1|1160|0.7535047|0.90715665|0.81642663|0.85940367
6847|5160|528|1|1160|0.75354064|0.907173|0.8164557|0.85942703
6848|5161|528|1|1160|0.75357664|0.9071893|0.81648475|0.8594505
6849|5162|528|1|1160|0.75361264|0.90720564|0.8165138|0.8594739
6850|5163|528|1|1160|0.7536486|0.9072219|0.8165428|0.8594973
6851|5164|528|1|1160|0.7536845|0.90723825|0.8165718|0.8595206
6852|5164|529|1|1160|0.75357455|0.90707886|0.8165718|0.8594491
6853|5165|529|1|1160|0.7536105|0.9070952|0.8166008|0.85947245
6854|5166|529|1|1160|0.75364643|0.9071115|0.81662977|0.8594959
6855|5167|529|1|1160|0.7536824|0.9071278|0.81665874|0.85951924
6856|5168|529|1|1160|0.75371826|0.9071441|0.81668776|0.8595426
6857|5169|529|1|1160|0.7537542|0.9071604|0.81671673|0.859566
6858|5170|529|1|1160|0.7537901|0.9071767|0.81674564|0.85958934
6859|5171|529|1|1160|0.75382596|0.907193|0.8167746|0.8596127
6860|5171|529|1|1161|0.7537161|0.907193|0.8166456|0.8595413
6861|5172|529|1|1161|0.753752|0.9072093|0.8166746|0.85956454
6862|5172|529|1|1162|0.7536422|0.9072093|0.8165456|0.85949314
6863|5172|530|1|1162|0.7535324|0.90705013|0.8165456|0.85942173
6864|5172|530|1|1163|0.7534227|0.90705013|0.81641674|0.8593503
6865|5173|530|1|1163|0.75345856|0.90706646|0.8164457|0.85937375
6866|5174|530|1|1163|0.75349444|0.90708274|0.8164747|0.859397
6867|5175|530|1|1163|0.7535304|0.907099|0.81650364|0.8594204
6868|5176|530|1|1163|0.7535662|0.90711534|0.81653255|0.8594438
6869|5177|530|1|1163|0.7536021|0.9071316|0.8165615|0.85946715
6870|5177|530|1|1164|0.7534924|0.9071316|0.8164327|0.8593957
6871|5178|530|1|1164|0.7535283|0.9071479|0.8164617|0.8594191
6872|5179|530|1|1164|0.7535642|0.90716416|0.8164906|0.8594424
6873|5180|530|1|1164|0.7536|0.90718037|0.81651956|0.8594658
6874|5181|530|1|1164|0.7536358|0.90719664|0.81654847|0.8594891
6875|5181|531|1|1164|0.7535263|0.9070378|0.81654847|0.85941774
6876|5182|531|1|1164|0.7535621|0.90705407|0.8165774|0.85944104
6877|5183|531|1|1164|0.7535979|0.90707034|0.8166063|0.85946435
6878|5184|531|1|1164|0.75363374|0.9070866|0.81663513|0.85948765
6879|5185|531|1|1164|0.7536695|0.9071029|0.81666404|0.85951096
6880|5186|531|1|1164|0.7537053|0.9071191|0.8166929|0.8595342
6881|5186|531|1|1165|0.7535958|0.9071191|0.8165643|0.8594631
6882|5187|531|1|1165|0.7536316|0.90713537|0.81659317|0.85948634
6883|5188|531|1|1165|0.7536674|0.9071516|0.8166221|0.8595096
6884|5189|531|1|1165|0.7537032|0.90716785|0.8166509|0.8595329
6885|5190|531|1|1165|0.75373894|0.90718406|0.8166798|0.85955614
6886|5190|532|1|1165|0.7536295|0.9070255|0.8166798|0.859485
6887|5191|532|1|1165|0.75366527|0.9070418|0.8167086|0.85950834
6888|5192|532|1|1165|0.75370103|0.907058|0.8167375|0.8595316
6889|5193|532|1|1165|0.75373673|0.9070742|0.81676626|0.8595547
6890|5194|532|1|1165|0.7537725|0.9070905|0.8167951|0.859578
6891|5195|532|1|1165|0.7538082|0.9071067|0.8168239|0.8596012
6892|5196|532|1|1165|0.7538439|0.9071229|0.8168527|0.85962445
6893|5196|532|1|1166|0.7537346|0.9071229|0.8167243|0.8595534
6894|5197|532|1|1166|0.7537703|0.9071391|0.8167531|0.8595766
6895|5198|532|1|1166|0.753806|0.90715533|0.8167819|0.85959977
6896|5199|532|1|1166|0.7538417|0.90717155|0.81681067|0.859623
6897|5200|532|1|1166|0.7538774|0.9071877|0.81683946|0.8596462
6898|5201|532|1|1166|0.75391304|0.9072039|0.81686825|0.85966945
6899|5201|532|1|1167|0.7538038|0.9072039|0.81674|0.85959834
6900|5202|532|1|1167|0.7538395|0.90722007|0.8167687|0.8596216
6901|5202|532|1|1168|0.75373024|0.90722007|0.8166405|0.85955054
6902|5203|532|1|1168|0.75376594|0.9072363|0.8166693|0.8595738
6903|5204|532|1|1168|0.7538016|0.90725243|0.8166981|0.85959697
6904|5205|532|1|1168|0.7538372|0.9072686|0.8167268|0.8596201
6905|5205|532|1|1169|0.7537281|0.9072686|0.81659865|0.85954916
6906|5206|532|1|1169|0.75376374|0.9072848|0.81662744|0.8595724
6907|5206|532|1|1170|0.75365466|0.9072848|0.81649935|0.85950136
6908|5207|532|1|1170|0.7536903|0.90730095|0.81652814|0.8595246
6909|5207|532|1|1171|0.7535812|0.90730095|0.8164001|0.8594537
6910|5207|532|1|1172|0.7534722|0.90730095|0.81627214|0.8593827
6911|5207|532|1|1173|0.75336325|0.90730095|0.8161442|0.8593118
6912|5207|532|1|1174|0.7532543|0.90730095|0.8160163|0.85924095
6913|5207|532|1|1175|0.75314534|0.90730095|0.81588846|0.8591701
6914|5207|532|1|1176|0.75303644|0.90730095|0.8157606|0.85909915
6915|5207|532|1|1177|0.75292754|0.90730095|0.8156328|0.85902834
6916|5207|532|1|1178|0.75281876|0.90730095|0.8155051|0.85895747
6917|5207|532|1|1179|0.7527099|0.90730095|0.8153774|0.8588866
6918|5207|532|1|1180|0.75260115|0.90730095|0.81524974|0.85881585
6919|5207|532|1|1181|0.7524924|0.90730095|0.8151221|0.858745
6920|5207|532|1|1182|0.7523837|0.90730095|0.8149945|0.8586741
6921|5207|532|1|1183|0.75227505|0.90730095|0.81486696|0.85860336
6922|5207|532|1|1184|0.7521664|0.90730095|0.81473947|0.85853255
6923|5207|532|1|1185|0.7520578|0.90730095|0.81461203|0.8584618
6924|5207|532|1|1186|0.7519492|0.90730095|0.8144846|0.858391
6925|5207|532|1|1187|0.75184065|0.90730095|0.8143572|0.8583203
6926|5207|532|1|1188|0.7517321|0.90730095|0.81422985|0.85824955
6927|5208|532|1|1188|0.75176793|0.9073171|0.81425893|0.85827297
6928|5209|532|1|1188|0.75180376|0.9073332|0.81428796|0.8582963
6929|5209|532|1|1189|0.7516953|0.9073332|0.8141607|0.8582255
6930|5210|532|1|1189|0.7517311|0.90734935|0.81418973|0.85824895
6931|5211|532|1|1189|0.7517669|0.9073655|0.81421876|0.85827225
6932|5212|532|1|1189|0.7518027|0.9073816|0.8142478|0.85829556
6933|5213|532|1|1189|0.7518385|0.90739775|0.8142768|0.8583189
6934|5214|532|1|1189|0.75187427|0.90741384|0.8143058|0.85834223
6935|5215|532|1|1189|0.75191003|0.90743|0.8143348|0.85836554
6936|5215|533|1|1189|0.75180167|0.9072721|0.8143348|0.8582949
6937|5216|533|1|1189|0.75183743|0.90728825|0.8143638|0.85831827
6938|5216|533|1|1190|0.75172913|0.90728825|0.81423664|0.85824764
6939|5216|533|1|1191|0.7516208|0.90728825|0.81410956|0.858177
6940|5216|533|1|1192|0.7515125|0.90728825|0.81398255|0.8581065
6941|5216|534|1|1192|0.7514043|0.9071304|0.81398255|0.85803586
6942|5216|534|1|1193|0.7512961|0.9071304|0.8138555|0.8579653
6943|5217|534|1|1193|0.75133187|0.9071466|0.81388456|0.85798866
6944|5218|534|1|1193|0.7513677|0.9071627|0.8139136|0.858012
6945|5219|534|1|1193|0.7514035|0.9071789|0.8139426|0.85803527
6946|5220|534|1|1193|0.7514393|0.907195|0.81397164|0.8580587
6947|5221|534|1|1193|0.75147504|0.9072111|0.8140006|0.85808206
6948|5222|534|1|1193|0.7515108|0.9072272|0.81402963|0.8581053
6949|5223|534|1|1193|0.75154656|0.9072434|0.8140586|0.85812867
6950|5223|535|1|1193|0.75143844|0.9070858|0.8140586|0.8580581
6951|5224|535|1|1193|0.7514742|0.9071019|0.81408757|0.85808146
6952|5225|535|1|1193|0.7515099|0.9071181|0.81411654|0.8581048
6953|5226|535|1|1193|0.75154567|0.9071342|0.8141455|0.85812813
6954|5227|535|1|1193|0.7515814|0.90715027|0.8141745|0.85815144
6955|5227|536|1|1193|0.7514733|0.9069929|0.8141745|0.858081
6956|5228|536|1|1193|0.7515091|0.907009|0.8142034|0.8581042
6957|5229|536|1|1193|0.7515448|0.90702516|0.81423235|0.85812753
6958|5230|536|1|1193|0.7515805|0.90704125|0.81426126|0.8581508
6959|5231|536|1|1193|0.7516161|0.9070574|0.81429017|0.8581741
6960|5232|536|1|1193|0.7516518|0.9070735|0.8143191|0.8581973
6961|5233|536|1|1193|0.75168747|0.9070896|0.814348|0.8582206
6962|5233|536|1|1194|0.7515795|0.9070896|0.81422126|0.85815024
6963|5234|536|1|1194|0.7516152|0.90710574|0.8142502|0.8581735
6964|5235|536|1|1194|0.75165087|0.90712184|0.814279|0.8581967
6965|5235|536|1|1195|0.751543|0.90712184|0.8141524|0.8581264
6966|5236|536|1|1195|0.7515786|0.90713793|0.8141813|0.85814965
6967|5237|536|1|1195|0.7516143|0.90715396|0.8142102|0.85817283
6968|5238|536|1|1195|0.7516499|0.90717006|0.8142391|0.85819614
6969|5239|536|1|1195|0.75168556|0.90718615|0.81426793|0.8582193
6970|5239|536|1|1196|0.75157773|0.90718615|0.8141414|0.85814905
6971|5240|536|1|1196|0.7516134|0.90720224|0.8141703|0.8581723
6972|5241|536|1|1196|0.75164896|0.9072183|0.81419915|0.8581955
6973|5241|537|1|1196|0.7515412|0.9070613|0.81419915|0.85812527
6974|5242|537|1|1196|0.75157684|0.9070774|0.814228|0.85814846
6975|5242|537|1|1197|0.75146914|0.9070774|0.8141016|0.8580782
6976|5243|537|1|1197|0.7515047|0.9070934|0.8141304|0.8581015
6977|5244|537|1|1197|0.75154036|0.9071095|0.8141593|0.8581247
6978|5245|537|1|1197|0.75157595|0.90712553|0.8141881|0.8581478
6979|5246|537|1|1197|0.75161153|0.9071416|0.814217|0.8581711
6980|5247|537|1|1197|0.7516471|0.90715766|0.8142458|0.8581943
6981|5248|537|1|1197|0.75168264|0.90717375|0.8142746|0.8582174
6982|5249|537|1|1197|0.7517182|0.9071898|0.81430346|0.8582407
6983|5250|537|1|1197|0.75175375|0.9072058|0.81433225|0.85826385
6984|5251|537|1|1197|0.7517893|0.90722185|0.81436104|0.85828704
6985|5252|537|1|1197|0.7518248|0.9072379|0.8143898|0.85831016
6986|5253|537|1|1197|0.7518603|0.90725386|0.8144186|0.8583333
6987|5253|537|1|1198|0.75175273|0.90725386|0.8142924|0.85826325
6988|5254|537|1|1198|0.75178826|0.9072699|0.81432116|0.8582864
6989|5254|537|1|1199|0.75168073|0.9072699|0.814195|0.8582163
6990|5255|537|1|1199|0.75171626|0.9072859|0.81422377|0.8582395
6991|5256|537|1|1199|0.7517518|0.9073019|0.8142525|0.85826254
6992|5257|537|1|1199|0.75178725|0.90731794|0.8142813|0.8582857
6993|5257|538|1|1199|0.7516798|0.90716136|0.8142813|0.85821563
6994|5258|538|1|1199|0.75171524|0.9071774|0.8143101|0.8582388
6995|5259|538|1|1199|0.75175077|0.90719336|0.8143388|0.85826194
6996|5259|538|1|1200|0.7516433|0.90719336|0.81421274|0.8581919
6997|5260|538|1|1200|0.7516788|0.9072094|0.81424147|0.8582151
6998|5260|538|1|1201|0.7515714|0.9072094|0.81411546|0.858145
6999|5261|538|1|1201|0.75160694|0.9072254|0.81414425|0.8581681
7000|5262|538|1|1201|0.7516424|0.9072414|0.814173|0.8581914
7001|5262|538|1|1202|0.75153506|0.9072414|0.81404704|0.85812134
7002|5263|538|1|1202|0.7515705|0.9072574|0.81407577|0.85814446
7003|5264|538|1|1202|0.751606|0.90727335|0.81410456|0.85816765
7004|5265|538|1|1202|0.75164145|0.9072893|0.8141333|0.85819066
7005|5266|538|1|1202|0.7516769|0.9073053|0.814162|0.85821384
7006|5266|538|1|1203|0.7515696|0.9073053|0.8140362|0.85814387
7007|5266|539|1|1203|0.7514624|0.907149|0.8140362|0.858074
7008|5266|539|1|1204|0.75135523|0.907149|0.81391037|0.8580041
7009|5267|539|1|1204|0.7513907|0.907165|0.8139391|0.85802716
7010|5268|539|1|1204|0.7514261|0.90718096|0.8139679|0.85805035
7011|5269|539|1|1204|0.75146157|0.907197|0.8139966|0.85807353
7012|5269|540|1|1204|0.75135446|0.9070408|0.8139966|0.85800356
7013|5270|540|1|1204|0.75138986|0.9070568|0.81402534|0.8580266
7014|5271|540|1|1204|0.7514253|0.9070728|0.8140541|0.85804987
7015|5272|540|1|1204|0.75146073|0.90708876|0.81408274|0.8580729
7016|5273|540|1|1204|0.75149614|0.9071048|0.8141115|0.85809606
7017|5274|540|1|1204|0.75153154|0.90712076|0.81414014|0.8581191
7018|5275|540|1|1204|0.75156695|0.90713674|0.8141689|0.8581422
7019|5276|540|1|1204|0.75160235|0.90715265|0.81419754|0.85816526
7020|5276|541|1|1204|0.7514953|0.9069967|0.81419754|0.85809547
7021|5277|541|1|1204|0.7515307|0.9070127|0.8142262|0.8581186
7022|5277|541|1|1205|0.7514237|0.9070127|0.81410056|0.8580488
7023|5278|541|1|1205|0.75145906|0.9070287|0.81412923|0.8580718
7024|5279|541|1|1205|0.75149447|0.90704465|0.8141579|0.8580949
7025|5280|541|1|1205|0.7515298|0.9070606|0.8141866|0.85811794
7026|5281|541|1|1205|0.75156516|0.9070766|0.81421524|0.8581411
7027|5282|541|1|1205|0.7516005|0.9070926|0.81424385|0.8581641
7028|5283|541|1|1205|0.75163585|0.90710855|0.8142725|0.8581872
7029|5284|541|1|1205|0.7516712|0.90712446|0.81430113|0.8582102
7030|5285|541|1|1205|0.7517065|0.90714043|0.81432974|0.8582332
7031|5286|541|1|1205|0.75174177|0.90715635|0.81435835|0.8582562
7032|5287|541|1|1205|0.7517771|0.90717226|0.81438696|0.85827917
7033|5288|541|1|1205|0.75181234|0.9071882|0.8144155|0.85830224
7034|5289|541|1|1205|0.7518476|0.9072041|0.8144441|0.85832524
7035|5290|541|1|1205|0.7518829|0.90722|0.8144727|0.8583482
7036|5291|541|1|1205|0.75191814|0.9072359|0.8145012|0.8583712
7037|5292|541|1|1205|0.7519534|0.90725183|0.8145298|0.85839415
7038|5293|541|1|1205|0.75198865|0.90726775|0.8145583|0.8584171
7039|5293|541|1|1206|0.75188184|0.90726775|0.814433|0.85834754
7040|5294|541|1|1206|0.75191706|0.9072836|0.8144615|0.8583704
7041|5295|541|1|1206|0.7519523|0.9072995|0.8144901|0.85839343
7042|5295|542|1|1206|0.75184554|0.90714407|0.8144901|0.8583239
7043|5295|543|1|1206|0.75173885|0.9069887|0.8144901|0.8582544
7044|5296|543|1|1206|0.7517741|0.9070046|0.81451863|0.85827726
7045|5297|543|1|1206|0.7518093|0.90702057|0.8145471|0.8583003
7046|5298|543|1|1206|0.75184447|0.9070365|0.8145757|0.8583232
7047|5299|543|1|1206|0.7518797|0.9070524|0.81460416|0.8583462
7048|5300|543|1|1206|0.7519149|0.9070683|0.81463265|0.8583692
7049|5301|543|1|1206|0.7519501|0.90708417|0.81466115|0.85839206
7050|5302|543|1|1206|0.75198525|0.9071001|0.81468964|0.85841495
7051|5303|543|1|1206|0.7520204|0.907116|0.81471807|0.85843784
7052|5304|543|1|1206|0.7520556|0.90713185|0.81474656|0.85846084
7053|5304|543|1|1207|0.75194895|0.90713185|0.8146214|0.85839134
7054|5305|543|1|1207|0.7519841|0.90714777|0.8146499|0.85841423
7055|5306|543|1|1207|0.7520193|0.9071636|0.8146783|0.8584371
7056|5306|543|1|1208|0.7519127|0.9071636|0.81455326|0.8583677
7057|5307|543|1|1208|0.7519479|0.9071795|0.81458175|0.8583906
7058|5308|543|1|1208|0.751983|0.9071953|0.8146102|0.8584135
7059|5309|543|1|1208|0.75201815|0.9072112|0.8146386|0.8584364
7060|5310|543|1|1208|0.75205326|0.90722704|0.81466705|0.85845935
7061|5310|543|1|1209|0.75194675|0.90722704|0.8145421|0.8583899
7062|5311|543|1|1209|0.75198185|0.9072429|0.81457055|0.85841274
7063|5312|543|1|1209|0.75201696|0.90725875|0.814599|0.85843563
7064|5313|543|1|1209|0.75205207|0.9072746|0.8146274|0.8584585
7065|5314|543|1|1209|0.7520872|0.9072904|0.81465584|0.8584814
7066|5315|543|1|1209|0.7521222|0.90730625|0.8146843|0.85850424
7067|5316|543|1|1209|0.75215733|0.90732205|0.81471264|0.8585271
7068|5316|544|1|1209|0.75205094|0.90716726|0.81471264|0.85845774
7069|5316|544|1|1210|0.75194454|0.90716726|0.81458783|0.85838854
7070|5316|544|1|1211|0.7518382|0.90716726|0.814463|0.85831916
7071|5317|544|1|1211|0.7518733|0.90718305|0.81449145|0.8583421
7072|5318|544|1|1211|0.7519084|0.9071989|0.8145198|0.8583649
7073|5319|544|1|1211|0.75194347|0.90721476|0.81454825|0.8583878
7074|5319|544|1|1212|0.7518372|0.90721476|0.8144235|0.85831857
7075|5320|544|1|1212|0.75187224|0.90723056|0.81445193|0.85834134
7076|5321|544|1|1212|0.7519073|0.90724635|0.8144803|0.8583642
7077|5322|544|1|1212|0.75194234|0.9072622|0.81450874|0.8583871
7078|5323|544|1|1212|0.7519774|0.907278|0.8145371|0.85840994
7079|5324|544|1|1212|0.75201243|0.9072938|0.8145655|0.85843277
7080|5325|544|1|1212|0.7520474|0.9073096|0.81459385|0.8584556
7081|5326|544|1|1212|0.75208247|0.9073254|0.8146222|0.85847837
7082|5327|544|1|1212|0.75211746|0.9073412|0.81465054|0.85850114
7083|5327|545|1|1212|0.7520113|0.9071866|0.81465054|0.858432
7084|5327|545|1|1213|0.75190514|0.9071866|0.814526|0.8583629
7085|5328|545|1|1213|0.7519402|0.9072024|0.81455433|0.85838574
7086|5329|545|1|1213|0.7519752|0.9072183|0.8145827|0.8584085
7087|5330|545|1|1213|0.75201017|0.907234|0.814611|0.8584313
7088|5330|546|1|1213|0.7519041|0.90707964|0.814611|0.85836214
7089|5331|546|1|1213|0.75193906|0.90709543|0.8146394|0.858385
7090|5332|546|1|1213|0.75197405|0.9071113|0.8146677|0.8584078
7091|5332|547|1|1213|0.751868|0.906957|0.8146677|0.8583387
7092|5333|547|1|1213|0.751903|0.90697277|0.814696|0.85836154
7093|5333|547|1|1214|0.751797|0.90697277|0.81457156|0.85829246
7094|5333|547|1|1215|0.7516911|0.90697277|0.81444716|0.8582233
7095|5334|547|1|1215|0.7517261|0.9069886|0.8144755|0.85824615
7096|5335|547|1|1215|0.7517611|0.9070044|0.8145038|0.8582689
7097|5336|547|1|1215|0.751796|0.9070202|0.81453216|0.8582918
7098|5337|547|1|1215|0.751831|0.907036|0.8145604|0.8583145
7099|5338|547|1|1215|0.7518659|0.9070518|0.8145887|0.85833734
7100|5339|547|1|1215|0.75190085|0.9070676|0.81461704|0.85836005
7101|5340|547|1|1215|0.7519358|0.9070834|0.8146453|0.8583829
7102|5340|547|1|1216|0.75183|0.9070834|0.8145211|0.8583139
7103|5341|547|1|1216|0.7518649|0.9070992|0.8145493|0.85833675
7104|5341|548|1|1216|0.75175905|0.90694517|0.8145493|0.8582678
7105|5342|548|1|1216|0.751794|0.90696096|0.81457764|0.8582905
7106|5343|548|1|1216|0.7518289|0.90697676|0.8146059|0.85831326
7107|5344|548|1|1216|0.75186384|0.90699255|0.81463414|0.858336
7108|5344|548|1|1217|0.7517581|0.90699255|0.81451|0.8582671
7109|5345|548|1|1217|0.75179297|0.9070083|0.81453824|0.85828984
7110|5346|548|1|1217|0.7518279|0.9070241|0.8145665|0.8583126
7111|5346|548|1|1218|0.7517222|0.9070241|0.8144424|0.85824364
7112|5347|548|1|1218|0.7517571|0.9070399|0.81447065|0.8582665
7113|5348|548|1|1218|0.751792|0.9070556|0.81449896|0.85828924
7114|5349|548|1|1218|0.7518269|0.9070714|0.81452715|0.85831195
7115|5349|548|1|1219|0.7517212|0.9070714|0.8144032|0.85824305
7116|5350|548|1|1219|0.75175613|0.90708715|0.8144314|0.8582659
7117|5351|548|1|1219|0.751791|0.9071029|0.8144597|0.8582885
7118|5352|548|1|1219|0.75182587|0.9071186|0.8144879|0.85831124
7119|5353|548|1|1219|0.7518607|0.9071344|0.8145161|0.858334
7120|5354|548|1|1219|0.75189555|0.9071501|0.8145443|0.85835665
7121|5355|548|1|1219|0.75193036|0.9071658|0.8145726|0.8583794
7122|5355|548|1|1220|0.7518248|0.9071658|0.81444865|0.8583106
7123|5356|548|1|1220|0.75185966|0.90718156|0.8144769|0.85833335
7124|5357|548|1|1220|0.7518945|0.9071973|0.8145051|0.85835606
7125|5358|548|1|1220|0.7519293|0.90721303|0.8145333|0.8583787
7126|5359|548|1|1220|0.7519641|0.9072287|0.8145615|0.8584014
7127|5360|548|1|1220|0.7519989|0.90724444|0.8145897|0.85842407
7128|5361|548|1|1220|0.75203365|0.9072601|0.8146178|0.8584467
7129|5362|548|1|1220|0.75206846|0.9072758|0.814646|0.8584694
7130|5363|548|1|1220|0.7521032|0.9072915|0.81467414|0.8584921
7131|5364|548|1|1220|0.75213796|0.90730715|0.81470233|0.8585148
7132|5365|548|1|1220|0.7521727|0.9073228|0.81473047|0.8585374
7133|5366|548|1|1220|0.7522074|0.9073385|0.8147586|0.85856
7134|5366|548|1|1221|0.752102|0.9073385|0.81463486|0.85849124
7135|5366|548|1|1222|0.75199664|0.9073385|0.81451124|0.85842264
7136|5367|548|1|1222|0.7520314|0.9073542|0.8145394|0.8584453
7137|5367|549|1|1222|0.75192606|0.9072008|0.8145394|0.8583766
7138|5368|549|1|1222|0.7519608|0.9072165|0.8145675|0.8583993
7139|5369|549|1|1222|0.7519955|0.90723217|0.81459564|0.858422
7140|5369|550|1|1222|0.75189024|0.9070789|0.81459564|0.85835326
7141|5369|550|1|1223|0.751785|0.9070789|0.8144721|0.8582847
7142|5369|550|1|1224|0.7516797|0.9070789|0.8143486|0.8582162
7143|5370|550|1|1224|0.75171447|0.9070946|0.8143767|0.85823876
7144|5371|550|1|1224|0.7517492|0.9071103|0.81440485|0.85826135
7145|5372|550|1|1224|0.75178397|0.90712595|0.814433|0.85828406
7146|5372|550|1|1225|0.75167876|0.90712595|0.81430954|0.85821545
7147|5373|550|1|1225|0.7517135|0.9071416|0.8143377|0.8582381
7148|5374|550|1|1225|0.75174826|0.9071573|0.8143658|0.85826087
7149|5375|550|1|1225|0.75178295|0.907173|0.81439394|0.8582834
7150|5375|551|1|1225|0.7516779|0.9070199|0.81439394|0.8582149
7151|5376|551|1|1225|0.75171256|0.9070356|0.8144221|0.8582375
7152|5377|551|1|1225|0.75174725|0.90705127|0.81445014|0.85826015
7153|5377|551|1|1226|0.7516422|0.90705127|0.8143268|0.8581917
7154|5377|551|1|1227|0.75153714|0.90705127|0.8142035|0.8581232
7155|5378|551|1|1227|0.7515719|0.90706694|0.81423163|0.85814583
7156|5379|551|1|1227|0.7516066|0.9070826|0.81425977|0.85816854
7157|5380|551|1|1227|0.7516413|0.9070983|0.8142879|0.85819113
7158|5381|551|1|1227|0.75167596|0.90711397|0.814316|0.8582137
7159|5382|551|1|1227|0.75171065|0.9071296|0.81434405|0.85823625
7160|5383|551|1|1227|0.75174534|0.90714526|0.8143722|0.8582589
7161|5384|551|1|1227|0.75178|0.90716094|0.81440026|0.85828155
7162|5385|551|1|1227|0.7518146|0.90717655|0.8144283|0.85830414
7163|5386|551|1|1227|0.7518493|0.9071922|0.8144564|0.85832673
7164|5387|551|1|1227|0.7518839|0.9072078|0.8144844|0.85834926
7165|5388|551|1|1227|0.7519185|0.90722346|0.8145125|0.85837185
7166|5388|551|1|1228|0.7518136|0.90722346|0.81438935|0.8583035
7167|5389|551|1|1228|0.7518482|0.9072391|0.8144174|0.8583261
7168|5390|551|1|1228|0.75188285|0.9072547|0.81444544|0.85834855
7169|5391|551|1|1228|0.7519174|0.90727025|0.8144735|0.8583711
7170|5392|551|1|1228|0.75195205|0.90728587|0.8145015|0.85839367
7171|5393|551|1|1228|0.7519866|0.9073015|0.81452954|0.8584162
7172|5394|551|1|1228|0.7520212|0.9073171|0.81455755|0.8584388
7173|5395|551|1|1228|0.75205576|0.90733266|0.8145855|0.8584613
7174|5395|551|1|1229|0.7519509|0.90733266|0.81446254|0.85839295
7175|5396|551|1|1229|0.7519855|0.9073482|0.81449056|0.85841554
7176|5397|551|1|1229|0.75202006|0.90736383|0.8145186|0.8584381
7177|5398|551|1|1229|0.75205463|0.9073794|0.8145465|0.8584605
7178|5398|551|1|1230|0.75194985|0.9073794|0.8144237|0.8583923
