N|Acuraccy|Precision|Recall|F-Measure
269|0.5810277|0.837037|0.57360405|0.6807229
270|0.5787402|0.8308824|0.57360405|0.6786787
271|0.5764706|0.8308824|0.5707071|0.6766467
272|0.578125|0.8308824|0.5707071|0.6766467
273|0.57587546|0.8308824|0.5678392|0.6746269
274|0.5736434|0.82481754|0.5678392|0.67261904
275|0.57528955|0.82481754|0.5678392|0.67261904
276|0.5769231|0.82608694|0.57|0.6745562
278|0.5785441|0.82733816|0.5721393|0.67647064
279|0.5801527|0.82857144|0.57425743|0.67836255
280|0.581749|0.82978725|0.5763547|0.6802325
281|0.5833333|0.8309859|0.57843137|0.6820809
282|0.5849057|0.8321678|0.5804878|0.68390805
283|0.58270675|0.8263889|0.5804878|0.6819484
284|0.5805243|0.8206897|0.5804878|0.68000007
285|0.57835823|0.8206897|0.5776699|0.67806274
286|0.5762082|0.8206897|0.5748792|0.6761364
287|0.5740741|0.8206897|0.57211536|0.6742209
288|0.57195574|0.8206897|0.569378|0.6723164
289|0.5735294|0.8206897|0.569378|0.6723164
290|0.5714286|0.8206897|0.56666666|0.6704226
291|0.5693431|0.8206897|0.56398106|0.66853935
292|0.5709091|0.82191783|0.5660377|0.670391
293|0.57246375|0.82191783|0.5660377|0.670391
294|0.57039714|0.82191783|0.5633803|0.66852367
295|0.5683453|0.81632656|0.5633803|0.6666667
296|0.56630826|0.8108108|0.5633803|0.66481996
297|0.56785715|0.81208056|0.56542057|0.6666667
298|0.5658363|0.81208056|0.5627907|0.66483516
299|0.5638298|0.81208056|0.5601852|0.66301364
300|0.56537104|0.81333333|0.562212|0.6648502
301|0.5633803|0.81333333|0.559633|0.6630435
302|0.5614035|0.81333333|0.55707765|0.66124666
303|0.55944055|0.81333333|0.55454546|0.6594595
304|0.5609756|0.81456953|0.5565611|0.6612903
305|0.5590278|0.80921054|0.5565611|0.65951747
306|0.55709344|0.80921054|0.5540541|0.65775406
307|0.55517244|0.8039216|0.5540541|0.656
308|0.556701|0.8051948|0.5560538|0.65782493
309|0.5582192|0.8064516|0.55803573|0.6596306
310|0.55972695|0.8076923|0.56|0.6614173
311|0.56122446|0.8089172|0.5619469|0.66318536
312|0.55932206|0.8089172|0.55947137|0.6614583
313|0.5608108|0.8101266|0.5614035|0.6632125
314|0.56228954|0.8113208|0.5633188|0.66494846
315|0.5604027|0.80625|0.5633188|0.66323906
316|0.5618729|0.8074534|0.5652174|0.66496164
317|0.56|0.8074534|0.56277055|0.6632653
318|0.5614618|0.80864197|0.5646552|0.66497463
319|0.5596027|0.80368096|0.5646552|0.6632911
320|0.5610561|0.80487806|0.5665236|0.6649874
321|0.5625|0.8060606|0.56837606|0.6666667
322|0.56393445|0.8060606|0.56837606|0.6666667
323|0.5653595|0.8072289|0.5702128|0.66832924
324|0.56677526|0.8072289|0.5702128|0.66832924
325|0.5681818|0.8083832|0.5720339|0.6699752
326|0.5695793|0.8083832|0.5720339|0.6699752
327|0.56774193|0.8035714|0.5720339|0.6683168
328|0.56913185|0.80473375|0.57383966|0.6699507
329|0.57051283|0.80588233|0.57563025|0.6715686
330|0.5686901|0.80588233|0.57322174|0.66992664
331|0.5700637|0.80701756|0.575|0.6715328
332|0.568254|0.80701756|0.57261413|0.6699029
333|0.56962025|0.80813956|0.57438016|0.6714976
334|0.5709779|0.80924857|0.5761317|0.6730769
335|0.5709779|0.80924857|0.5761317|0.6730769
336|0.572327|0.8103448|0.5778689|0.6746412
337|0.5705329|0.8057143|0.5778689|0.67303103
338|0.571875|0.8068182|0.5795918|0.67458427
339|0.57009345|0.8068182|0.57723576|0.6729858
340|0.56832296|0.8068182|0.5748988|0.67139477
341|0.5696595|0.8079096|0.5766129|0.6729412
342|0.57098764|0.8079096|0.5766129|0.6729412
343|0.5723077|0.80898875|0.57831323|0.67447305
344|0.5736196|0.81005585|0.58|0.67599064
345|0.5749236|0.8111111|0.5816733|0.6774942
346|0.5731707|0.80662984|0.5816733|0.67592597
347|0.5744681|0.8076923|0.5833333|0.67741936
348|0.57272726|0.8032787|0.5833333|0.6758621
349|0.5740181|0.8043478|0.58498025|0.6773456
350|0.57228917|0.8043478|0.5826772|0.6757991
351|0.5705706|0.8043478|0.5803922|0.67425966
352|0.57185626|0.8054054|0.58203125|0.67573696
353|0.5731343|0.8064516|0.58365756|0.6772009
354|0.5714286|0.8064516|0.5813953|0.6756757
355|0.56973296|0.8064516|0.57915056|0.67415726
356|0.56804734|0.8064516|0.5769231|0.67264575
357|0.5663717|0.8064516|0.57471263|0.6711409
358|0.56764704|0.80748665|0.5763359|0.6726058
359|0.56891495|0.80851066|0.5779468|0.67405766
360|0.5701754|0.8095238|0.57954544|0.6754967
361|0.5685131|0.80526316|0.57954544|0.67400885
362|0.56686044|0.80526316|0.5773585|0.6725275
363|0.5652174|0.80526316|0.575188|0.6710526
365|0.56647396|0.8062827|0.576779|0.6724891
366|0.56772333|0.8072917|0.57835823|0.67391306
367|0.5689655|0.8072917|0.57835823|0.67391306
368|0.5689655|0.8072917|0.57835823|0.67391306
369|0.57020056|0.8082902|0.57992566|0.67532474
