N|Acuraccy|Precision|Recall|F-Measure
294|0.5882353|0.8640777|0.5855263|0.6980392
295|0.5851064|0.8557692|0.5855263|0.6953125
296|0.58201057|0.84761906|0.5855263|0.692607
298|0.57894737|0.84761906|0.5816994|0.6899225
299|0.57591623|0.84761906|0.5779221|0.6872587
300|0.578125|0.8490566|0.58064514|0.6896551
301|0.5751295|0.8490566|0.5769231|0.6870229
302|0.57216495|0.8490566|0.5732484|0.68441063
303|0.5692308|0.8490566|0.56962025|0.6818182
304|0.5714286|0.85046726|0.572327|0.6842105
305|0.56852794|0.8425926|0.572327|0.6816479
306|0.56565654|0.8425926|0.56875|0.6791045
307|0.56281406|0.8348624|0.56875|0.67657995
308|0.565|0.8363636|0.5714286|0.6789668
309|0.5671642|0.8378378|0.5740741|0.6813187
310|0.5693069|0.83928573|0.5766871|0.68363637
311|0.5714286|0.84070796|0.5792683|0.6859206
313|0.5735294|0.84210527|0.58181816|0.688172
314|0.57560974|0.84347826|0.58433735|0.6903914
315|0.57281554|0.8362069|0.58433735|0.6879433
320|0.5748792|0.83760685|0.5868263|0.6901408
321|0.5769231|0.83898306|0.58928573|0.6923077
322|0.57894737|0.83898306|0.58928573|0.6923077
323|0.5809524|0.84033614|0.591716|0.6944445
324|0.5829384|0.84033614|0.591716|0.6944445
325|0.5849057|0.84166664|0.59411764|0.6965517
327|0.58215964|0.8347107|0.59411764|0.6941581
328|0.58411217|0.8360656|0.5964912|0.6962457
329|0.5860465|0.83739835|0.5988372|0.698305
330|0.5833333|0.83739835|0.5953757|0.695946
332|0.58064514|0.83739835|0.59195405|0.6936027
333|0.5825688|0.83870965|0.5942857|0.6956522
334|0.58447486|0.84|0.59659094|0.6976744
335|0.58447486|0.84|0.59659094|0.6976744
338|0.5863636|0.84126985|0.59887004|0.69966996
339|0.58371043|0.84126985|0.5955056|0.69736844
341|0.5855856|0.8425197|0.5977654|0.69934636
342|0.58744395|0.8425197|0.5977654|0.69934636
343|0.58928573|0.84375|0.6|0.7012987
344|0.5911111|0.8449612|0.6022099|0.70322573
349|0.59292036|0.84615386|0.6043956|0.7051282
351|0.59030837|0.84615386|0.6010929|0.7028753
352|0.59210527|0.84732825|0.6032609|0.70476186
353|0.59388644|0.8484849|0.6054054|0.70662457
354|0.59130436|0.8484849|0.60215056|0.7044025
356|0.5887446|0.8484849|0.5989305|0.7021944
359|0.5905172|0.84962404|0.60106385|0.7040498
360|0.59227467|0.8507463|0.6031746|0.7058824
361|0.5897436|0.84444445|0.6031746|0.7037037
363|0.587234|0.84444445|0.6|0.70153856
365|0.58898306|0.8455882|0.60209423|0.70336396
366|0.5907173|0.84671533|0.6041667|0.70516723
369|0.59243697|0.84782606|0.6062176|0.70694864
371|0.59414226|0.8489209|0.6082474|0.70870864
374|0.59583336|0.85|0.61025643|0.7104478
377|0.5975104|0.85|0.61025643|0.7104478
380|0.59504133|0.85|0.60714287|0.7083334
382|0.5967078|0.85106385|0.60913706|0.7100592
383|0.59836066|0.85211265|0.6111111|0.7117647
384|0.6|0.85314685|0.6130653|0.7134503
385|0.60162604|0.8541667|0.615|0.7151163
386|0.6032389|0.8541667|0.615|0.7151163
388|0.6048387|0.8551724|0.6169154|0.7167629
390|0.6064257|0.8551724|0.6169154|0.7167629
391|0.608|0.8551724|0.6169154|0.7167629
392|0.60956174|0.8551724|0.6169154|0.7167629
393|0.60714287|0.8551724|0.6138614|0.7146974
394|0.6086956|0.8551724|0.6138614|0.7146974
395|0.6062992|0.8551724|0.61083746|0.7126437
396|0.60784316|0.8551724|0.61083746|0.7126437
400|0.609375|0.8561644|0.6127451|0.7142857
401|0.60700387|0.8561644|0.6097561|0.7122507
402|0.6085271|0.8561644|0.6097561|0.7122507
403|0.6061776|0.8561644|0.60679615|0.7102273
404|0.60384613|0.8561644|0.6038647|0.7082153
405|0.6015326|0.8561644|0.60096157|0.7062147
406|0.59923667|0.8561644|0.5980861|0.7042253
409|0.59695816|0.8561644|0.5952381|0.70224726
410|0.594697|0.8561644|0.59241706|0.7002801
411|0.5924528|0.8561644|0.5896226|0.6983241
412|0.5902256|0.8561644|0.58685446|0.6963788
413|0.58801496|0.8561644|0.58411217|0.6944444
414|0.5858209|0.8561644|0.5813953|0.6925208
415|0.5873606|0.85714287|0.5833333|0.6942149
416|0.58518517|0.85714287|0.58064514|0.69230765
417|0.5830258|0.85714287|0.57798165|0.690411
419|0.5808824|0.85714287|0.5753425|0.6885246
420|0.5787546|0.85714287|0.57272726|0.6866485
421|0.580292|0.85714287|0.57272726|0.6866485
423|0.58181816|0.8581081|0.57466066|0.68834686
424|0.5833333|0.8590604|0.5765766|0.69002694
425|0.5812274|0.8590604|0.57399106|0.68817204
426|0.57913667|0.8590604|0.5714286|0.6863271
428|0.58064514|0.86|0.5733333|0.68799996
429|0.58214283|0.86092716|0.57522124|0.6896552
432|0.5836299|0.8618421|0.5770925|0.69129294
433|0.5851064|0.8627451|0.57894737|0.69291335
436|0.5865724|0.8636364|0.58078605|0.694517
437|0.5880282|0.8636364|0.58078605|0.694517
438|0.5859649|0.8636364|0.5782609|0.6927084
439|0.58391607|0.8636364|0.57575756|0.690909
440|0.5818815|0.8636364|0.57327586|0.68911916
443|0.5798611|0.8636364|0.57081544|0.68733853
446|0.5778547|0.85806453|0.57081544|0.685567
447|0.57931036|0.85897434|0.5726496|0.6871795
449|0.57731956|0.85350317|0.5726496|0.685422
450|0.5753425|0.85350317|0.5702128|0.6836735
452|0.5767918|0.8544304|0.5720339|0.68527913
454|0.57482994|0.8544304|0.56962025|0.68354434
455|0.5762712|0.8544304|0.56962025|0.68354434
458|0.5743243|0.8544304|0.5672269|0.6818181
461|0.57575756|0.8544304|0.5672269|0.6818181
462|0.5771812|0.8544304|0.5672269|0.6818181
463|0.57525086|0.8544304|0.56485355|0.68010074
464|0.5733333|0.8490566|0.56485355|0.67839193
469|0.5714286|0.8490566|0.5625|0.6766917
470|0.57284766|0.85|0.5643154|0.67830426
471|0.5709571|0.8447205|0.5643154|0.6766169
472|0.57236844|0.845679|0.5661157|0.6782178
474|0.57377046|0.845679|0.5661157|0.6782178
475|0.5718954|0.845679|0.56378603|0.6765432
476|0.57328993|0.845679|0.56378603|0.6765432
479|0.5714286|0.8404908|0.56378603|0.67487687
480|0.57281554|0.8404908|0.56378603|0.67487687
481|0.57419354|0.8414634|0.56557375|0.6764705
482|0.5755627|0.8424242|0.56734693|0.67804873
483|0.5769231|0.8433735|0.5691057|0.6796116
484|0.57507986|0.8433735|0.5668016|0.67796606
486|0.5732484|0.8433735|0.5645161|0.67632854
487|0.5714286|0.83832335|0.5645161|0.6746988
488|0.5727848|0.83928573|0.56626505|0.67625904
489|0.5741325|0.83928573|0.56626505|0.67625904
491|0.5754717|0.83928573|0.56626505|0.67625904
492|0.5736677|0.83928573|0.564|0.6746412
494|0.575|0.83928573|0.564|0.6746412
495|0.576324|0.84023666|0.56573707|0.6761905
497|0.57763976|0.84117645|0.5674603|0.6777251
498|0.57894737|0.84210527|0.56916994|0.6792453
499|0.5771605|0.8372093|0.56916994|0.67764705
500|0.5784615|0.83815026|0.57086617|0.67915696
501|0.5797546|0.83908045|0.57254905|0.68065274
502|0.5810397|0.84|0.57421875|0.68213457
503|0.58231705|0.84090906|0.57587546|0.68360275
504|0.58358663|0.8418079|0.57751936|0.68505746
506|0.58484846|0.8426966|0.57915056|0.6864988
509|0.5861027|0.8426966|0.57915056|0.6864988
512|0.58433735|0.8426966|0.5769231|0.6849315
514|0.5825826|0.8426966|0.57471263|0.6833713
515|0.5808383|0.8426966|0.57251906|0.6818181
517|0.58208954|0.8435754|0.5741445|0.68325794
518|0.5833333|0.84444445|0.57575756|0.68468463
519|0.58456975|0.8453039|0.5773585|0.68609864
520|0.5857988|0.84615386|0.57894737|0.68749994
521|0.58702064|0.8469945|0.5805243|0.68888885
522|0.5852941|0.8423913|0.5805243|0.6873614
523|0.5835777|0.8378378|0.5805243|0.68584067
524|0.5847953|0.83870965|0.58208954|0.6872246
525|0.5860058|0.8395722|0.58364314|0.6885965
526|0.5843023|0.8395722|0.58148146|0.6870897
527|0.5855073|0.8395722|0.58148146|0.6870897
528|0.58381504|0.8395722|0.5793358|0.6855895
530|0.5821326|0.8395722|0.5772059|0.68409586
531|0.5804598|0.8395722|0.5750916|0.6826087
533|0.5816619|0.84042555|0.57664233|0.6839827
535|0.58285713|0.84126985|0.5781818|0.6853448
537|0.5840456|0.84210527|0.5797101|0.6866953
538|0.5840456|0.84210527|0.5797101|0.6866953
540|0.58522725|0.8429319|0.5812274|0.68803424
541|0.58640224|0.84375|0.5827338|0.6893617
