N|TP|FP|FN|TN|Acuraccy|Precision|Recall|F-Measure
1087|455|75|146|385|0.5664467|0.8584906|0.5416667|0.6642336
1088|455|75|146|386|0.5659134|0.8584906|0.5410226|0.6637491
1089|455|75|146|387|0.565381|0.8584906|0.54038006|0.6632653
1090|455|75|147|387|0.56578946|0.8584906|0.54038006|0.6632653
1091|456|75|147|387|0.56619716|0.8587571|0.54092526|0.6637555
1092|457|75|147|387|0.56660414|0.85902256|0.5414692|0.66424423
1093|457|75|148|387|0.5670103|0.85902256|0.5414692|0.66424423
1094|458|75|148|387|0.5674157|0.8592871|0.54201186|0.6647315
1095|459|75|148|387|0.56782037|0.85955054|0.5425532|0.6652174
1096|459|75|148|388|0.5672897|0.85955054|0.5419126|0.6647357
1097|460|75|148|388|0.56769377|0.8598131|0.5424528|0.66522056
1098|460|75|149|388|0.568097|0.8598131|0.5424528|0.66522056
1099|461|75|149|388|0.5684995|0.86007464|0.54299176|0.665704
1100|462|75|149|388|0.5689013|0.8603352|0.5435294|0.666186
1101|463|75|149|388|0.5693023|0.8605948|0.54406583|0.6666667
1102|464|75|149|388|0.5697026|0.86085343|0.54460096|0.66714597
1103|465|75|149|388|0.57010216|0.8611111|0.54513484|0.6676238
1104|466|75|149|388|0.5705009|0.8613678|0.54566747|0.66810036
1105|466|75|149|389|0.5699722|0.8613678|0.5450292|0.66762173
1106|466|75|150|389|0.5703704|0.8613678|0.5450292|0.66762173
1107|466|75|150|390|0.56984276|0.8613678|0.5443925|0.6671439
1108|466|75|150|391|0.5693161|0.8613678|0.5437573|0.6666667
1109|466|76|150|391|0.5687904|0.8597786|0.5437573|0.6661902
1110|467|76|150|391|0.5691882|0.86003685|0.54428905|0.6666667
1111|467|76|150|392|0.5686636|0.86003685|0.5436554|0.6661911
1112|467|76|150|393|0.56814|0.86003685|0.5430232|0.6657163
1113|467|77|150|393|0.5676173|0.8584559|0.5430232|0.66524214
1114|468|77|150|393|0.5680147|0.8587156|0.543554|0.6657184
1115|468|77|150|394|0.56749314|0.8587156|0.54292345|0.66524523
1116|468|77|150|395|0.5669725|0.8587156|0.5422943|0.66477275
1117|468|78|150|395|0.5664528|0.85714287|0.5422943|0.6643009
1118|468|78|150|396|0.56593406|0.85714287|0.5416667|0.6638298
1119|469|78|150|396|0.5663312|0.857404|0.5421965|0.6643059
1120|469|78|150|397|0.56581354|0.857404|0.5415704|0.6638358
1121|469|78|150|398|0.5652968|0.857404|0.54094577|0.6633663
1122|469|78|151|398|0.56569344|0.857404|0.54094577|0.6633663
1123|470|78|151|398|0.56608933|0.8576642|0.54147464|0.6638418
1124|470|78|151|399|0.56557375|0.8576642|0.54085153|0.66337335
1125|470|78|151|400|0.5650591|0.8576642|0.54022986|0.66290545
1126|470|78|152|400|0.56545454|0.8576642|0.54022986|0.66290545
1127|471|78|152|400|0.56584924|0.8579235|0.5407578|0.6633803
1128|471|78|152|401|0.56533575|0.8579235|0.5401376|0.66291344
1129|471|78|153|401|0.56572986|0.8579235|0.5401376|0.66291344
1130|472|78|153|401|0.5661232|0.85818183|0.5406644|0.66338724
1131|473|78|153|401|0.56651586|0.8584392|0.5411899|0.6638596
1132|473|78|154|401|0.56690776|0.8584392|0.5411899|0.6638596
1133|473|78|154|402|0.56639564|0.8584392|0.54057145|0.66339415
1134|474|78|154|402|0.566787|0.8586956|0.5410959|0.66386557
1135|474|79|154|402|0.5662759|0.85714287|0.5410959|0.663401
1136|475|79|154|402|0.56666666|0.8574007|0.5416192|0.6638714
1137|476|79|154|402|0.5670567|0.8576577|0.54214126|0.6643406
1138|477|79|154|402|0.56744605|0.8579137|0.54266214|0.66480833
1139|478|79|154|402|0.5678347|0.8581688|0.54318184|0.6652749
1140|478|80|154|402|0.56732494|0.8566308|0.54318184|0.6648122
1141|478|80|154|403|0.56681615|0.8566308|0.5425653|0.6643502
1142|478|80|154|404|0.56630826|0.8566308|0.5419501|0.6638889
1143|478|80|154|405|0.56580126|0.8566308|0.54133636|0.6634282
1144|479|80|154|405|0.56618965|0.8568873|0.5418552|0.66389465
1145|480|80|154|405|0.5665773|0.85714287|0.5423729|0.66435987
1146|480|80|154|406|0.56607145|0.85714287|0.54176074|0.66390043
1147|481|80|154|406|0.5664585|0.8573975|0.54227734|0.6643646
1148|482|80|154|406|0.56684494|0.85765123|0.5427928|0.6648276
1149|482|80|154|406|0.56684494|0.85765123|0.5427928|0.6648276
1150|483|80|154|406|0.56723064|0.8579041|0.54330707|0.6652892
1151|484|80|154|406|0.5676157|0.858156|0.5438202|0.6657496
1152|484|80|154|407|0.56711113|0.858156|0.54320985|0.6652921
1153|485|80|154|407|0.5674956|0.8584071|0.543722|0.6657516
1154|485|80|154|408|0.566992|0.8584071|0.5431131|0.66529495
1155|485|81|154|408|0.56648934|0.85689044|0.5431131|0.66483897
1156|485|81|154|409|0.5659876|0.85689044|0.5425056|0.6643836
1157|485|81|154|410|0.5654867|0.85689044|0.54189944|0.6639288
1158|486|81|154|410|0.5658709|0.85714287|0.54241073|0.6643883
1159|487|81|154|410|0.56625444|0.85739434|0.5429208|0.6648464
1160|487|81|154|411|0.56575465|0.85739434|0.54231626|0.6643929
1161|487|81|154|412|0.56525576|0.85739434|0.541713|0.66394
1162|487|81|154|413|0.5647577|0.85739434|0.5411111|0.66348773
1163|488|81|154|413|0.56514084|0.857645|0.54162043|0.66394556
1164|488|81|154|414|0.5646438|0.857645|0.54102|0.6634942
1165|488|81|155|414|0.56502634|0.857645|0.54102|0.6634942
1166|488|81|155|415|0.5645303|0.857645|0.54042083|0.6630435
1167|489|81|155|415|0.56491226|0.8578947|0.5409292|0.66350067
1168|489|81|155|416|0.5644172|0.8578947|0.5403315|0.66305083
1169|489|81|155|417|0.56392294|0.8578947|0.5397351|0.66260165
1170|489|81|155|418|0.5634296|0.8578947|0.53914005|0.662153
1171|489|81|155|419|0.5629371|0.8578947|0.53854626|0.661705
1172|489|81|156|419|0.5633188|0.8578947|0.53854626|0.661705
1173|489|81|156|420|0.5628272|0.8578947|0.5379538|0.66125757
1174|489|81|156|420|0.5628272|0.8578947|0.5379538|0.66125757
1175|489|81|156|421|0.5623365|0.8578947|0.53736264|0.66081077
1176|489|81|156|422|0.5618467|0.8578947|0.5367728|0.6603646
1177|490|81|156|422|0.562228|0.8581436|0.5372807|0.66082263
1178|490|82|156|422|0.56173915|0.8566434|0.5372807|0.6603774
1179|491|82|156|422|0.5621199|0.85689354|0.5377875|0.6608345
1180|491|82|156|423|0.5616319|0.85689354|0.53719914|0.6603901
1181|492|82|156|423|0.56201214|0.85714287|0.53770494|0.66084623
1182|493|82|156|423|0.5623917|0.8573913|0.5382096|0.66130114
1183|494|82|156|423|0.56277055|0.8576389|0.5387132|0.6617549
1184|494|82|156|424|0.56228375|0.8576389|0.53812635|0.66131186
1185|495|82|156|424|0.56266207|0.8578856|0.53862894|0.6617647
1186|496|82|156|424|0.5630397|0.85813147|0.53913045|0.66221637
1187|497|82|156|424|0.5634167|0.8583765|0.53963083|0.6626666
1188|497|82|156|425|0.56293106|0.8583765|0.5390456|0.6622252
1189|497|82|156|426|0.5624462|0.8583765|0.53846157|0.6617843
1190|498|82|156|426|0.5628227|0.8586207|0.53896105|0.66223407
1191|499|82|156|426|0.5631986|0.858864|0.53945947|0.66268253
1192|499|82|156|427|0.56271476|0.858864|0.5388769|0.6622429
1193|500|82|156|427|0.56309015|0.85910654|0.53937435|0.6626906
1194|501|82|156|427|0.5634648|0.8593482|0.5398707|0.663137
1195|502|82|156|427|0.5638389|0.85958904|0.540366|0.66358227
1196|503|82|156|427|0.5642123|0.85982907|0.54086024|0.6640264
1197|503|82|156|428|0.5637297|0.85982907|0.54027927|0.6635884
1198|504|82|156|428|0.5641026|0.86006826|0.54077256|0.6640316
1199|504|82|156|429|0.56362087|0.86006826|0.5401929|0.6635944
1200|505|82|156|429|0.56399316|0.8603066|0.54068524|0.6640368
1201|506|82|156|429|0.56436485|0.8605442|0.5411765|0.664478
1202|506|82|156|430|0.56388414|0.8605442|0.5405983|0.664042
1203|507|82|156|430|0.5642553|0.860781|0.5410886|0.66448236
1204|508|82|156|430|0.56462586|0.8610169|0.5415778|0.6649214
1205|509|82|156|430|0.56499577|0.8612521|0.54206604|0.6653595
1206|510|82|156|430|0.565365|0.8614865|0.5425532|0.6657964
1207|511|82|156|430|0.5657337|0.8617201|0.5430393|0.6662321
1208|511|82|157|430|0.5661017|0.8617201|0.5430393|0.6662321
1209|512|82|157|430|0.5664691|0.86195284|0.54352444|0.6666667
1210|512|83|157|430|0.56598985|0.8605042|0.54352444|0.66623294
1211|513|83|157|430|0.5663567|0.8607383|0.5440085|0.6666667
1212|513|83|157|431|0.5658784|0.8607383|0.5434322|0.6662337
1213|513|83|157|432|0.56540084|0.8607383|0.54285717|0.66580147
1214|514|83|157|432|0.5657673|0.8609715|0.5433404|0.6662346
1215|514|83|157|433|0.56529063|0.8609715|0.54276663|0.66580313
1216|514|84|157|433|0.5648148|0.85953176|0.54276663|0.66537213
1217|515|84|157|433|0.56518084|0.8597663|0.54324895|0.6658048
1218|516|84|157|433|0.5655462|0.86|0.54373026|0.6662363
1219|517|84|157|433|0.565911|0.86023295|0.54421055|0.6666667
1220|517|84|157|434|0.56543624|0.86023295|0.5436383|0.6662371
1221|518|84|157|434|0.5658005|0.8604651|0.5441176|0.6666667
1222|518|84|158|434|0.56616414|0.8604651|0.5441176|0.6666667
1223|518|84|158|435|0.5656904|0.8604651|0.5435467|0.66623795
1224|518|84|158|436|0.5652174|0.8604651|0.5429769|0.66580975
1225|519|84|158|436|0.5655806|0.8606965|0.5434555|0.6662388
1226|520|84|158|436|0.56594324|0.86092716|0.54393303|0.6666666
1227|521|84|158|436|0.5663053|0.861157|0.54440963|0.66709346
1228|522|84|158|436|0.56666666|0.8613861|0.54488516|0.6675192
1229|523|84|158|436|0.56702745|0.8616145|0.54535973|0.6679438
1230|523|85|158|436|0.56655574|0.86019737|0.54535973|0.66751754
1231|523|85|158|437|0.5660848|0.86019737|0.54479164|0.66709185
1232|524|85|158|437|0.5664452|0.8604269|0.5452654|0.66751593
1233|524|85|158|438|0.5659751|0.8604269|0.54469854|0.6670911
1234|524|85|158|439|0.5655058|0.8604269|0.5441329|0.6666666
1235|525|85|158|439|0.56586576|0.8606557|0.5446058|0.6670902
1236|525|85|159|439|0.5662252|0.8606557|0.5446058|0.6670902
1237|525|85|160|439|0.56658393|0.8606557|0.5446058|0.6670902
1238|525|85|160|440|0.5661157|0.8606557|0.54404145|0.6666667
1239|526|85|160|440|0.56647396|0.8608838|0.54451346|0.66708946
1240|527|85|160|440|0.5668317|0.8611111|0.54498446|0.6675111
1241|528|85|160|440|0.5671888|0.86133766|0.54545456|0.66793174
1242|528|85|160|441|0.56672156|0.86133766|0.54489166|0.6675095
1243|528|86|160|441|0.56625515|0.85993487|0.54489166|0.66708785
1244|528|86|161|441|0.5666118|0.85993487|0.54489166|0.66708785
1245|528|86|161|442|0.56614625|0.85993487|0.5443299|0.6666667
1246|528|86|162|442|0.56650245|0.85993487|0.5443299|0.6666667
1247|529|86|162|442|0.56685805|0.8601626|0.54479915|0.66708696
1248|529|86|162|443|0.56639344|0.8601626|0.5442387|0.6666667
1249|529|87|162|443|0.5659296|0.85876626|0.5442387|0.6662469
1250|529|87|162|444|0.56546646|0.85876626|0.54367936|0.66582763
1251|529|87|162|445|0.5650041|0.85876626|0.54312116|0.6654088
1252|529|87|162|446|0.5645425|0.85876626|0.5425641|0.66499054
1253|529|87|162|447|0.5640816|0.85876626|0.5420082|0.6645729
1254|529|87|162|448|0.5636215|0.85876626|0.5414534|0.66415566
1255|529|87|162|449|0.5631622|0.85876626|0.5408998|0.663739
1256|529|87|162|450|0.5627036|0.85876626|0.5403473|0.6633229
1257|529|87|163|450|0.5630594|0.85876626|0.5403473|0.6633229
1258|529|87|163|451|0.5626016|0.85876626|0.53979594|0.6629073
1259|529|87|163|452|0.5621446|0.85876626|0.53924567|0.66249216
1260|530|87|163|452|0.5625|0.85899514|0.5397149|0.66291434
1261|530|88|163|452|0.5620438|0.85760516|0.5397149|0.66249996
1262|531|88|163|452|0.56239873|0.85783523|0.5401831|0.66292137
1263|531|88|164|452|0.562753|0.85783523|0.5401831|0.66292137
1264|532|88|164|452|0.5631068|0.85806453|0.5406504|0.66334164
1265|533|88|164|452|0.56346|0.85829306|0.5411168|0.66376096
1266|533|88|164|453|0.56300485|0.85829306|0.54056793|0.6633479
1267|533|88|164|454|0.5625504|0.85829306|0.5400203|0.6629354
1268|534|88|164|454|0.5629032|0.8585209|0.54048586|0.66335404
1269|535|88|164|454|0.5632554|0.858748|0.5409505|0.66377175
1270|536|88|164|454|0.5636071|0.85897434|0.54141414|0.6641883
1271|537|88|164|454|0.56395817|0.8592|0.5418769|0.66460395
1272|537|88|164|455|0.5635048|0.8592|0.54133064|0.664193
1273|537|89|164|455|0.56305224|0.8578275|0.54133064|0.6637824
1274|537|89|165|455|0.5634029|0.8578275|0.54133064|0.6637824
1275|537|90|165|455|0.5629511|0.8564593|0.54133064|0.66337246
1276|537|90|165|455|0.5629511|0.8564593|0.54133064|0.66337246
1277|537|90|165|456|0.5625|0.8564593|0.5407855|0.662963
1278|537|90|165|457|0.5620496|0.8564593|0.5402414|0.66255397
1279|538|90|165|457|0.5624|0.8566879|0.54070354|0.6629698
1280|538|90|165|458|0.56195045|0.8566879|0.54016066|0.6625616
1281|538|90|165|459|0.5615016|0.8566879|0.53961885|0.66215384
1282|538|90|165|459|0.5615016|0.8566879|0.53961885|0.66215384
1283|539|90|165|459|0.56185156|0.8569157|0.5400802|0.66256917
1284|540|90|165|459|0.56220096|0.85714287|0.5405405|0.6629834
1285|540|90|165|460|0.561753|0.85714287|0.54|0.6625767
1286|541|90|165|460|0.5621019|0.85736924|0.5404595|0.66299015
1287|541|90|165|461|0.56165475|0.85736924|0.53992015|0.6625842
1288|542|90|165|461|0.5620032|0.8575949|0.54037887|0.66299695
1289|542|90|165|462|0.5615568|0.8575949|0.53984064|0.6625917
1290|543|90|165|462|0.5619048|0.8578199|0.5402985|0.6630036
1291|544|90|165|462|0.56225216|0.85804415|0.54075545|0.6634146
1292|545|90|165|462|0.56259906|0.8582677|0.54121155|0.6638246
1293|545|90|165|463|0.5621536|0.8582677|0.5406746|0.6634206
1294|546|90|165|463|0.5625|0.8584906|0.5411298|0.6638298
1295|546|90|165|464|0.56205535|0.8584906|0.54059404|0.6634265
1296|546|90|165|465|0.56161135|0.8584906|0.5400593|0.6630237
1297|546|91|165|465|0.56116813|0.85714287|0.5400593|0.6626213
1298|547|91|165|465|0.5615142|0.8573668|0.5405138|0.6630303
1299|547|91|165|466|0.5610717|0.8573668|0.53998023|0.66262877
1300|547|91|165|467|0.5606299|0.8573668|0.5394477|0.6622276
1301|547|91|165|468|0.56018883|0.8573668|0.53891623|0.66182697
1302|547|91|166|468|0.5605346|0.8573668|0.53891623|0.66182697
1303|547|91|167|468|0.5608798|0.8573668|0.53891623|0.66182697
1304|547|91|168|468|0.56122446|0.8573668|0.53891623|0.66182697
1305|547|91|169|468|0.5615686|0.8573668|0.53891623|0.66182697
1306|547|92|169|468|0.5611285|0.85602504|0.53891623|0.6614268
1307|548|92|169|468|0.5614722|0.85625|0.53937006|0.6618357
1308|548|92|169|469|0.5610329|0.85625|0.5388397|0.6614364
1309|549|92|169|469|0.5613761|0.8564743|0.53929275|0.66184455
1310|549|92|169|470|0.5609375|0.8564743|0.5387635|0.6614458
1311|549|92|169|471|0.5604996|0.8564743|0.5382353|0.6610476
1312|550|92|169|471|0.56084245|0.8566978|0.5386876|0.6614552
1313|551|92|169|471|0.5611847|0.85692066|0.539139|0.6618619
1314|551|92|169|472|0.5607477|0.85692066|0.53861195|0.6614646
1315|552|92|169|472|0.5610895|0.85714287|0.5390625|0.6618705
1316|552|92|169|473|0.5606532|0.85714287|0.5385366|0.66147393
1317|552|92|169|474|0.56021756|0.85714287|0.53801167|0.66107786
1318|552|92|169|475|0.5597826|0.85714287|0.5374878|0.6606822
1319|552|92|170|475|0.5601241|0.85714287|0.5374878|0.6606822
1320|552|92|171|475|0.5604651|0.85714287|0.5374878|0.6606822
1321|552|92|171|476|0.560031|0.85714287|0.53696495|0.6602871
1322|552|92|171|477|0.55959755|0.85714287|0.5364432|0.65989244
1323|552|93|171|477|0.55916476|0.855814|0.5364432|0.6594982
1324|553|93|171|477|0.5595054|0.85603714|0.5368932|0.65990454
1325|554|93|171|477|0.55984557|0.85625964|0.53734237|0.66030985
1326|554|93|171|477|0.55984557|0.85625964|0.53734237|0.66030985
1327|555|93|171|477|0.5601852|0.8564815|0.5377907|0.6607143
1328|555|93|172|477|0.5605243|0.8564815|0.5377907|0.6607143
1329|555|93|172|478|0.56009245|0.8564815|0.53727007|0.6603212
1330|555|93|172|479|0.55966127|0.8564815|0.5367505|0.6599287
1331|555|93|172|480|0.55923074|0.8564815|0.5362319|0.6595366
1332|555|93|173|480|0.55956954|0.8564815|0.5362319|0.6595366
1333|556|93|173|480|0.55990785|0.8567026|0.53667957|0.65994066
1334|556|93|174|480|0.5602456|0.8567026|0.53667957|0.65994066
1335|556|93|174|481|0.55981594|0.8567026|0.536162|0.65954924
1336|556|93|174|482|0.55938697|0.8567026|0.5356455|0.6591583
1337|557|93|174|482|0.55972433|0.8569231|0.5360924|0.6595619
1338|557|93|174|483|0.5592961|0.8569231|0.53557694|0.65917164
1339|558|93|174|483|0.559633|0.85714287|0.5360231|0.6595745
1340|558|93|174|484|0.5592055|0.85714287|0.53550863|0.6591849
1341|558|93|174|485|0.55877864|0.85714287|0.5349952|0.6587958
1342|559|93|174|485|0.5591152|0.857362|0.5354406|0.6591981
1343|560|93|174|485|0.5594512|0.8575804|0.53588516|0.65959954
1344|560|94|174|485|0.5590251|0.8562691|0.53588516|0.65921134
1345|561|94|174|485|0.55936074|0.8564885|0.53632885|0.65961194
1346|561|94|174|486|0.55893534|0.8564885|0.5358166|0.65922445
1347|561|94|174|487|0.55851066|0.8564885|0.5353053|0.6588373
1348|562|94|174|487|0.5588459|0.85670733|0.5357483|0.6592375
1349|562|95|174|487|0.55842185|0.85540336|0.5357483|0.6588511
1350|562|95|174|488|0.5579985|0.85540336|0.5352381|0.65846515
1351|562|95|174|489|0.55757576|0.85540336|0.5347288|0.6580796
1352|562|95|174|490|0.55715364|0.85540336|0.5342205|0.6576946
1353|563|95|174|490|0.5574887|0.8556231|0.53466284|0.65809464
1354|564|95|174|490|0.5578231|0.8558422|0.5351044|0.6584938
1355|565|95|174|490|0.5581571|0.8560606|0.53554505|0.65889215
1356|565|95|174|491|0.55773586|0.8560606|0.5350379|0.6585082
1357|565|95|175|491|0.5580694|0.8560606|0.5350379|0.6585082
1358|566|95|175|491|0.5584024|0.85627836|0.53547776|0.65890574
1359|567|95|175|491|0.55873495|0.85649544|0.5359168|0.65930235
1360|567|95|175|492|0.5583145|0.85649544|0.53541076|0.6589192
1361|567|95|176|492|0.5586466|0.85649544|0.53541076|0.6589192
1362|567|95|176|493|0.5582269|0.85649544|0.5349057|0.6585366
1363|568|95|176|493|0.5585586|0.8567119|0.535344|0.6589327
1364|568|95|177|493|0.55888975|0.8567119|0.535344|0.6589327
1365|569|95|177|493|0.5592204|0.8569277|0.53578156|0.6593279
1366|570|95|177|493|0.5595506|0.85714287|0.5362182|0.6597222
1367|570|95|178|493|0.55988026|0.85714287|0.5362182|0.6597222
1368|571|95|178|493|0.56020945|0.8573574|0.5366541|0.6601156
1369|572|95|178|493|0.5605381|0.8575712|0.5370892|0.66050804
1370|573|95|178|493|0.5608663|0.85778445|0.53752345|0.6608997
1371|573|96|178|493|0.56044775|0.85650223|0.53752345|0.6605187
1372|573|96|178|494|0.5600298|0.85650223|0.53701967|0.66013825
1373|573|96|178|495|0.5596125|0.85650223|0.53651685|0.6597582
1374|573|96|178|496|0.5591958|0.85650223|0.536015|0.6593786
1375|573|96|178|497|0.5587798|0.85650223|0.535514|0.65899944
1376|573|96|178|498|0.55836433|0.85650223|0.53501403|0.6586207
1377|574|96|178|498|0.5586924|0.8567164|0.5354478|0.6590126
1378|575|96|178|498|0.55902004|0.85692996|0.5358807|0.6594037
1379|576|96|178|498|0.55934715|0.85714287|0.5363129|0.65979385
1380|576|96|179|498|0.55967385|0.85714287|0.5363129|0.65979385
1381|577|96|179|498|0.56|0.8573551|0.5367442|0.6601831
1382|578|96|179|498|0.5603257|0.8575668|0.5371747|0.6605714
1383|579|96|179|498|0.5606509|0.8577778|0.53760445|0.66095895
1384|580|96|179|498|0.5609756|0.8579882|0.53803337|0.6613454
1385|581|96|179|498|0.56129986|0.8581979|0.53846157|0.6617312
1386|582|96|179|498|0.56162363|0.8584071|0.5388889|0.662116
1387|583|96|179|498|0.5619469|0.85861564|0.53931546|0.6625
1388|583|96|179|499|0.5615328|0.85861564|0.538817|0.6621238
1389|583|96|179|500|0.5611193|0.85861564|0.53831947|0.66174805
1390|583|96|180|500|0.56144226|0.85861564|0.53831947|0.66174805
1391|583|96|180|501|0.56102943|0.85861564|0.5378229|0.66137266
1392|583|96|180|502|0.5606172|0.85861564|0.5373272|0.6609977
1393|583|96|180|503|0.5602056|0.85861564|0.5368324|0.66062325
1394|583|96|180|503|0.5602056|0.85861564|0.5368324|0.66062325
1395|583|96|180|504|0.55979455|0.85861564|0.53633857|0.6602492
1396|584|96|180|504|0.5601173|0.85882354|0.5367647|0.6606335
1397|584|96|180|505|0.559707|0.85882354|0.5362718|0.66026
1398|585|96|180|505|0.56002927|0.85903084|0.53669727|0.66064376
1399|585|96|180|506|0.5596196|0.85903084|0.5362053|0.66027087
1400|586|96|180|506|0.55994153|0.85923755|0.53663003|0.6606539
1401|587|96|180|506|0.560263|0.8594436|0.537054|0.6610361
1402|587|96|180|507|0.55985403|0.8594436|0.5365631|0.6606641
1403|587|96|181|507|0.56017506|0.8594436|0.5365631|0.6606641
1404|587|96|181|507|0.56017506|0.8594436|0.5365631|0.6606641
1405|587|96|182|507|0.5604956|0.8594436|0.5365631|0.6606641
1406|587|96|182|508|0.5600874|0.8594436|0.5360731|0.6602925
1407|587|96|182|509|0.55967975|0.8594436|0.5355839|0.6599213
1408|588|96|182|509|0.56|0.8596491|0.5360073|0.66030324
1409|588|96|182|510|0.559593|0.8596491|0.5355191|0.6599326
1410|588|96|183|510|0.55991286|0.8596491|0.5355191|0.6599326
1411|589|96|183|510|0.5602322|0.85985404|0.5359418|0.6603139
1412|590|96|183|510|0.5605511|0.8600583|0.53636366|0.6606943
1413|591|96|183|510|0.5608696|0.86026204|0.53678477|0.66107386
1414|591|97|183|510|0.5604634|0.85901165|0.53678477|0.6607043
1415|591|97|183|511|0.5600579|0.85901165|0.5362976|0.66033524
1416|591|97|183|512|0.5596529|0.85901165|0.5358114|0.6599665
1417|592|97|183|512|0.5599711|0.8592163|0.5362319|0.6603458
1418|592|97|183|513|0.5595668|0.8592163|0.53574663|0.65997773
1419|593|97|183|513|0.55988455|0.8594203|0.53616637|0.66035634
1420|593|97|183|514|0.5594809|0.8594203|0.535682|0.6599889
1421|594|97|183|514|0.5597983|0.85962373|0.5361011|0.6603669
1422|595|97|183|514|0.5601152|0.85982656|0.5365194|0.660744
1423|596|97|183|514|0.56043166|0.86002886|0.53693694|0.66112036
1424|597|97|183|514|0.5607477|0.86023057|0.53735375|0.66149586
1425|597|97|183|515|0.5603448|0.86023057|0.5368705|0.6611296
1426|598|97|183|515|0.5606604|0.8604317|0.53728664|0.66150445
1427|598|97|183|515|0.5606604|0.8604317|0.53728664|0.66150445
1428|598|97|183|516|0.56025827|0.8604317|0.5368043|0.6611388
1429|598|97|183|517|0.55985665|0.8604317|0.5363229|0.6607735
1430|599|97|183|517|0.5601719|0.8606322|0.53673834|0.6611479
1431|599|98|183|517|0.55977094|0.8593974|0.53673834|0.6607832
1432|599|98|183|518|0.5593705|0.8593974|0.53625786|0.660419
1433|600|98|183|518|0.55968547|0.8595989|0.53667265|0.660793
1434|600|99|183|518|0.5592857|0.8583691|0.53667265|0.66042936
1435|600|99|183|519|0.5588865|0.8583691|0.536193|0.660066
1436|600|99|183|520|0.5584879|0.8583691|0.53571427|0.65970314
1437|600|99|183|521|0.5580898|0.8583691|0.5352364|0.6593407
1438|600|99|184|521|0.55840456|0.8583691|0.5352364|0.6593407
1439|600|99|185|521|0.55871886|0.8583691|0.5352364|0.6593407
1440|601|99|185|521|0.55903274|0.8585714|0.5356506|0.6597146
1441|602|99|185|521|0.55934614|0.8587732|0.5360641|0.6600877
1442|602|99|185|522|0.5589489|0.8587732|0.5355872|0.6597261
1443|602|99|185|523|0.55855215|0.8587732|0.5351111|0.65936476
1444|602|99|185|524|0.558156|0.8587732|0.5346359|0.65900385
1445|603|99|185|524|0.5584692|0.85897434|0.5350488|0.6593767
1446|604|99|185|524|0.55878186|0.85917497|0.535461|0.6597488
1447|604|99|185|525|0.5583864|0.85917497|0.53498673|0.65938866
1448|604|100|185|525|0.5579915|0.85795456|0.53498673|0.65902895
1449|605|100|185|525|0.5583039|0.858156|0.53539824|0.6594006
1450|606|100|185|525|0.5586158|0.85835695|0.53580904|0.6597714
1451|607|100|185|525|0.5589273|0.8585573|0.53621906|0.66014135
1452|608|100|185|525|0.5592384|0.8587571|0.5366284|0.6605106
1453|609|100|185|525|0.559549|0.8589563|0.537037|0.660879
1454|610|100|185|525|0.55985916|0.85915494|0.53744495|0.6612466
1455|610|100|186|525|0.5601689|0.85915494|0.53744495|0.6612466
1456|611|100|186|525|0.5604782|0.859353|0.5378521|0.6616134
1457|612|100|186|525|0.5607871|0.85955054|0.53825855|0.66197944
1458|612|100|186|526|0.5603933|0.85955054|0.5377856|0.66162163
1459|612|100|187|526|0.5607017|0.85955054|0.5377856|0.66162163
1460|613|100|187|526|0.5610098|0.8597475|0.5381914|0.661987
1461|613|100|187|527|0.5606167|0.8597475|0.5377193|0.66162974
1462|613|100|187|528|0.5602241|0.8597475|0.537248|0.6612729
1463|613|100|187|529|0.55983204|0.8597475|0.53677756|0.6609164
1464|613|100|187|530|0.55944055|0.8597475|0.536308|0.66056037
1465|613|100|187|531|0.5590496|0.8597475|0.53583914|0.6602046
1466|613|100|187|532|0.5586592|0.8597475|0.5353712|0.6598493
1467|613|100|187|533|0.5582694|0.8597475|0.534904|0.65949434
1468|614|100|187|533|0.5585774|0.859944|0.5353095|0.6598603
1469|615|100|187|533|0.55888504|0.86013985|0.53571427|0.66022545
1470|615|100|188|533|0.5591922|0.86013985|0.53571427|0.66022545
1471|616|100|188|533|0.55949897|0.8603352|0.5361184|0.6605898
1472|616|100|188|534|0.55910987|0.8603352|0.53565216|0.6602358
1473|616|100|188|535|0.55872136|0.8603352|0.53518677|0.6598822
1474|617|100|188|535|0.5590278|0.86052996|0.5355903|0.6602461
1475|617|100|188|536|0.5586398|0.86052996|0.53512573|0.65989304
1476|617|100|188|537|0.55825245|0.86052996|0.53466207|0.65954036
1477|617|101|188|537|0.55786556|0.8593315|0.53466207|0.65918803
1478|618|101|188|537|0.55817175|0.8595271|0.53506494|0.65955174
1479|618|101|188|538|0.55778545|0.8595271|0.5346021|0.65919995
1480|618|101|188|539|0.55739975|0.8595271|0.53414|0.6588486
1481|618|101|188|540|0.5570145|0.8595271|0.53367877|0.65849763
1482|619|101|188|540|0.5573204|0.8597222|0.5340811|0.65886104
1483|619|101|189|540|0.55762595|0.8597222|0.5340811|0.65886104
1484|619|101|189|541|0.5572414|0.8597222|0.5336207|0.6585106
1485|619|101|189|542|0.55685735|0.8597222|0.53316104|0.6581605
1486|619|101|190|542|0.5571625|0.8597222|0.53316104|0.6581605
1487|619|101|190|543|0.5567791|0.8597222|0.53270227|0.65781087
