N|Acuraccy|Precision|Recall|F-Measure
337|0.64835167|0.45535713|0.59302324|0.5151515
338|0.649635|0.45535713|0.59302324|0.5151515
339|0.65090907|0.460177|0.59770113|0.52
341|0.65217394|0.460177|0.59770113|0.52
342|0.6534296|0.4649123|0.60227275|0.5247525
343|0.6510791|0.4649123|0.5955056|0.5221675
344|0.65232974|0.4649123|0.5955056|0.5221675
346|0.65|0.4649123|0.5888889|0.51960784
347|0.65124553|0.4649123|0.5888889|0.51960784
350|0.64893615|0.46086955|0.5888889|0.51707315
351|0.6466431|0.45689654|0.5888889|0.5145631
352|0.64788735|0.45689654|0.5888889|0.5145631
353|0.64912283|0.45689654|0.5888889|0.5145631
354|0.6503497|0.46153846|0.5934066|0.5192308
355|0.65156794|0.4661017|0.59782606|0.52380955
356|0.6493056|0.46218488|0.59782606|0.521327
357|0.64705884|0.45833334|0.59782606|0.51886797
358|0.64827585|0.45833334|0.59782606|0.51886797
359|0.6494845|0.45833334|0.59782606|0.51886797
360|0.65068495|0.45833334|0.59782606|0.51886797
362|0.64846414|0.45454547|0.59782606|0.5164319
363|0.64625853|0.45081967|0.59782606|0.5140187
364|0.6440678|0.44715446|0.59782606|0.5116279
365|0.6452703|0.44715446|0.59782606|0.5116279
366|0.64646465|0.44715446|0.59782606|0.5116279
367|0.6442953|0.44354838|0.59782606|0.5092593
369|0.6454849|0.44354838|0.59782606|0.5092593
370|0.6433333|0.44354838|0.5913978|0.5069124
372|0.64451826|0.448|0.59574467|0.51141554
373|0.6423841|0.448|0.58947366|0.5090909
374|0.64356434|0.448|0.58947366|0.5090909
375|0.6447368|0.45238096|0.59375|0.5135135
377|0.6459016|0.4566929|0.5979381|0.51785713
378|0.64379084|0.4566929|0.59183675|0.51555556
380|0.64169383|0.453125|0.59183675|0.5132744
381|0.6396104|0.453125|0.5858586|0.5110132
382|0.6407767|0.453125|0.5858586|0.5110132
383|0.64193547|0.453125|0.5858586|0.5110132
385|0.63987136|0.453125|0.58|0.50877196
386|0.64102566|0.45736435|0.5841584|0.51304346
387|0.6421725|0.45736435|0.5841584|0.51304346
388|0.64012736|0.45736435|0.57843137|0.51082253
389|0.63809526|0.45384616|0.57843137|0.5086207
390|0.636076|0.45038167|0.57843137|0.5064378
391|0.63722396|0.45454547|0.5825243|0.5106383
392|0.6383648|0.45864663|0.58653843|0.51476794
393|0.6363636|0.4552239|0.58653843|0.512605
394|0.6375|0.45925927|0.5904762|0.51666665
395|0.635514|0.45588234|0.5904762|0.51452285
396|0.6335404|0.45255473|0.5904762|0.51239663
398|0.6346749|0.45652175|0.5943396|0.5163934
399|0.63580245|0.46043167|0.5981308|0.5203252
400|0.63384616|0.46043167|0.5925926|0.51821864
401|0.63496935|0.4642857|0.5963303|0.52208835
402|0.6360856|0.4680851|0.6|0.5258964
403|0.63414633|0.46478873|0.6|0.52380955
405|0.63221884|0.46153846|0.6|0.5217392
406|0.6333333|0.4652778|0.6036036|0.5254902
407|0.6344411|0.46896553|0.60714287|0.52918285
409|0.6325301|0.46575344|0.60714287|0.52713186
410|0.6336336|0.46938777|0.6106195|0.5307692
412|0.6347305|0.47297296|0.61403507|0.53435117
413|0.6328358|0.46979865|0.61403507|0.5323194
414|0.63095236|0.46666667|0.61403507|0.530303
415|0.6320475|0.46666667|0.61403507|0.530303
416|0.6331361|0.47019866|0.6173913|0.5338346
418|0.63126844|0.46710527|0.6173913|0.53183526
419|0.62941176|0.4640523|0.6173913|0.5298508
420|0.627566|0.46103895|0.6173913|0.527881
421|0.62865496|0.46451613|0.62068963|0.5313653
423|0.6297376|0.46451613|0.62068963|0.5313653
424|0.63081396|0.46451613|0.62068963|0.5313653
425|0.6289855|0.46153846|0.62068963|0.5294118
426|0.6300578|0.46496814|0.62393165|0.5328467
428|0.6311239|0.46496814|0.62393165|0.5328467
429|0.6321839|0.46496814|0.62393165|0.5328467
430|0.63323784|0.46496814|0.62393165|0.5328467
431|0.6342857|0.46496814|0.62393165|0.5328467
432|0.63532764|0.46496814|0.62393165|0.5328467
433|0.6363636|0.46496814|0.62393165|0.5328467
435|0.6373938|0.46835443|0.62711865|0.53623194
437|0.6384181|0.4716981|0.6302521|0.5395684
438|0.6394366|0.475|0.6333333|0.5428571
439|0.6376405|0.47204968|0.6333333|0.54092526
