N|Acuraccy|Precision|Recall|F-Measure
517|0.5928144|0.86187845|0.58426964|0.69642854
518|0.59402984|0.86263734|0.5858209|0.6977778
519|0.5952381|0.863388|0.5873606|0.6991151
520|0.5964392|0.86413044|0.5888889|0.70044047
521|0.5976331|0.8648649|0.5904059|0.7017544
522|0.5958702|0.86021507|0.5904059|0.70021886
523|0.59411764|0.85561496|0.5904059|0.69868994
524|0.59530795|0.85638297|0.5919118|0.7
525|0.5964912|0.85714287|0.5934066|0.7012988
526|0.5947522|0.85714287|0.5912409|0.699784
527|0.5959302|0.85714287|0.5912409|0.699784
528|0.5942029|0.85714287|0.5890909|0.6982758
530|0.59248555|0.85714287|0.5869565|0.6967742
531|0.59365994|0.85714287|0.5869565|0.6967742
533|0.5948276|0.8578947|0.58844763|0.6980728
535|0.5959885|0.85863876|0.58992803|0.6993603
537|0.5971429|0.859375|0.5913978|0.7006369
538|0.5954416|0.859375|0.58928573|0.6991526
540|0.59659094|0.8601036|0.59074736|0.7004219
541|0.59773374|0.86082476|0.5921986|0.70168066
542|0.59887004|0.86153847|0.59363955|0.70292884
547|0.5971831|0.86153847|0.5915493|0.7014614
551|0.5955056|0.86153847|0.58947366|0.7
552|0.5966387|0.8622449|0.59090906|0.7012448
553|0.5977654|0.8629442|0.5923345|0.70247936
556|0.5988858|0.8636364|0.59375|0.70370376
557|0.5972222|0.8636364|0.5916955|0.70225877
558|0.5955679|0.8592965|0.5916955|0.7008197
560|0.5939227|0.8592965|0.58965516|0.6993864
566|0.59504133|0.86|0.5910653|0.700611
567|0.5934066|0.86|0.5890411|0.699187
568|0.59452057|0.8606965|0.5904437|0.7004048
569|0.59289616|0.8606965|0.58843535|0.69898987
574|0.59400547|0.8613861|0.5898305|0.7002012
578|0.5923913|0.8613861|0.5878378|0.69879514
579|0.5934959|0.8613861|0.5878378|0.69879514
583|0.5945946|0.86206895|0.5892256|0.70000005
585|0.5956873|0.86206895|0.5892256|0.70000005
586|0.5967742|0.8627451|0.590604|0.70119524
588|0.59517425|0.8627451|0.58862877|0.6998012
589|0.59358287|0.8627451|0.58666664|0.69841266
592|0.59466666|0.86341465|0.5880399|0.69960475
594|0.59574467|0.8640777|0.589404|0.70078737
595|0.59416443|0.8640777|0.5874587|0.69941056
596|0.5925926|0.8640777|0.5855263|0.6980392
597|0.59102905|0.8599034|0.5855263|0.6966732
600|0.59210527|0.8599034|0.5855263|0.6966732
602|0.5931758|0.8605769|0.5868853|0.6978557
606|0.59424084|0.861244|0.5882353|0.69902915
608|0.59530026|0.861244|0.5882353|0.69902915
609|0.5963542|0.861244|0.5882353|0.69902915
613|0.5963542|0.861244|0.5882353|0.69902915
617|0.5948052|0.861244|0.5863192|0.69767445
618|0.59585494|0.86190474|0.58766234|0.6988417
622|0.59431523|0.86190474|0.58576053|0.69749516
624|0.5927835|0.86190474|0.58387095|0.69615376
625|0.59125966|0.86190474|0.5819936|0.69481766
626|0.5897436|0.8578199|0.5819936|0.6934866
630|0.59079283|0.8584906|0.5833333|0.6946565
631|0.58928573|0.8584906|0.58146966|0.6933333
632|0.58778626|0.8584906|0.57961786|0.69201523
633|0.5862944|0.8544601|0.57961786|0.69070214
635|0.5873418|0.8551402|0.5809524|0.6918715
636|0.58838385|0.855814|0.5822785|0.693032
637|0.5894207|0.855814|0.5822785|0.693032
638|0.5879397|0.855814|0.58044165|0.6917293
641|0.58897245|0.8564815|0.581761|0.6928839
642|0.59|0.85714287|0.5830721|0.69402987
643|0.59102243|0.85779816|0.584375|0.6951673
645|0.5920398|0.8584475|0.58566976|0.6962962
646|0.5930521|0.8590909|0.5869565|0.6974169
647|0.5940594|0.8597285|0.5882353|0.6985295
648|0.5925926|0.8597285|0.58641976|0.6972477
649|0.59359604|0.8603604|0.5876923|0.6983547
650|0.5945946|0.86098653|0.5889571|0.6994536
655|0.59313726|0.86098653|0.58715594|0.69818175
656|0.594132|0.86098653|0.58715594|0.69818175
658|0.595122|0.86160713|0.5884146|0.6992753
659|0.595122|0.86160713|0.5884146|0.6992753
660|0.59610707|0.8622222|0.58966565|0.70036095
662|0.5970874|0.8622222|0.58966565|0.70036095
666|0.59806293|0.86283183|0.59090906|0.70143884
667|0.59661835|0.86283183|0.58912385|0.70017946
668|0.59518075|0.86283183|0.5873494|0.6989248
669|0.59375|0.85903084|0.5873494|0.69767445
670|0.59472424|0.8596491|0.5885886|0.6987522
675|0.59569377|0.86026204|0.5898204|0.6998224
677|0.5966587|0.86026204|0.5898204|0.6998224
678|0.5952381|0.86026204|0.5880597|0.6985816
679|0.5961995|0.86026204|0.5880597|0.6985816
680|0.5971564|0.86026204|0.5880597|0.6985816
682|0.59810877|0.8608696|0.58928573|0.6996467
683|0.5990566|0.86147183|0.59050447|0.7007043
684|0.6|0.86206895|0.591716|0.70175445
688|0.600939|0.86206895|0.591716|0.70175445
690|0.5995316|0.86206895|0.5899705|0.7005254
691|0.5981308|0.86206895|0.5882353|0.6993007
692|0.5967366|0.86206895|0.58651024|0.69808024
693|0.59534883|0.86206895|0.5847953|0.6968641
694|0.5939675|0.86206895|0.58309036|0.6956521
695|0.5949074|0.86206895|0.58309036|0.6956521
697|0.59584296|0.86206895|0.58309036|0.6956521
698|0.5967742|0.86266094|0.5843023|0.69670707
699|0.5954023|0.86266094|0.5826087|0.69550174
701|0.5940367|0.86266094|0.58092487|0.6943005
703|0.59267735|0.86266094|0.5792507|0.6931034
704|0.5913242|0.86266094|0.57758623|0.6919105
705|0.5899772|0.86266094|0.57593125|0.69072163
706|0.59090906|0.86266094|0.57593125|0.69072163
708|0.58956915|0.86266094|0.5742857|0.68953687
713|0.59049773|0.86266094|0.5742857|0.68953687
714|0.59142214|0.86266094|0.5742857|0.68953687
717|0.5900901|0.86266094|0.5726496|0.68835616
718|0.5887641|0.86266094|0.57102275|0.6871795
719|0.5896861|0.86266094|0.57102275|0.6871795
720|0.58836687|0.86266094|0.5694051|0.68600684
721|0.58928573|0.8632479|0.5706215|0.68707484
722|0.5902004|0.8638298|0.571831|0.68813556
723|0.5911111|0.86440676|0.5730337|0.6891892
724|0.5898004|0.86440676|0.5714286|0.68802696
725|0.59070796|0.8649789|0.5726257|0.6890756
726|0.5916115|0.8649789|0.5726257|0.6890756
727|0.59030837|0.8649789|0.5710306|0.68791944
728|0.59030837|0.8649789|0.5710306|0.68791944
729|0.589011|0.8613445|0.5710306|0.68676716
732|0.5877193|0.8613445|0.5694444|0.68561864
733|0.58643323|0.8613445|0.56786704|0.6844741
737|0.58733624|0.8613445|0.56786704|0.6844741
738|0.58605665|0.8613445|0.56629837|0.68333334
741|0.5847826|0.8613445|0.5647383|0.6821963
745|0.5856833|0.8619247|0.56593406|0.68325037
746|0.58441556|0.8619247|0.56438357|0.6821192
750|0.58315337|0.85833335|0.56438357|0.68099177
751|0.58189654|0.8547718|0.56438357|0.679868
752|0.58064514|0.8512397|0.56438357|0.67874795
753|0.57939917|0.8477366|0.56438357|0.6776316
754|0.57815844|0.8477366|0.56284153|0.6765189
755|0.57905984|0.84836066|0.5640327|0.67757773
758|0.57995737|0.8489796|0.5652174|0.6786297
759|0.5808511|0.8495935|0.56639564|0.6796748
761|0.581741|0.85020244|0.5675676|0.6807131
762|0.5826271|0.8508065|0.56873316|0.68174475
763|0.5813953|0.8508065|0.5672043|0.68064517
766|0.5822785|0.8508065|0.5672043|0.68064517
770|0.5831579|0.8508065|0.5672043|0.68064517
771|0.5840336|0.8508065|0.5672043|0.68064517
772|0.5849057|0.8514056|0.5683646|0.68167204
773|0.58577406|0.852|0.56951874|0.6826923
775|0.58455116|0.852|0.568|0.6816
776|0.5854167|0.85258967|0.56914896|0.6826157
777|0.58627856|0.8531746|0.57029176|0.6836248
779|0.5871369|0.85375494|0.5714286|0.6846276
780|0.5879917|0.8543307|0.57255936|0.685624
781|0.58677685|0.8543307|0.5710526|0.68454254
783|0.58762884|0.85490197|0.5721785|0.68553466
784|0.5884774|0.85546875|0.57329845|0.6865204
785|0.5893224|0.8560311|0.5744125|0.6875
786|0.59016395|0.8560311|0.5744125|0.6875
787|0.5889571|0.8560311|0.5729167|0.6864275
788|0.58979595|0.8560311|0.5729167|0.6864275
789|0.5885947|0.8560311|0.5714286|0.6853583
791|0.58943087|0.85658914|0.57253885|0.68633544
792|0.5882353|0.85328186|0.57253885|0.6852713
794|0.58906883|0.85328186|0.57253885|0.6852713
796|0.58906883|0.85328186|0.57253885|0.6852713
797|0.58787876|0.85328186|0.5710594|0.68421054
799|0.58870965|0.85384613|0.57216495|0.6851852
802|0.5875251|0.85384613|0.5706941|0.68412936
804|0.5863454|0.85384613|0.5692308|0.683077
805|0.5863454|0.85384613|0.5692308|0.683077
810|0.58717436|0.8544061|0.57033247|0.684049
811|0.586|0.851145|0.57033247|0.68300146
813|0.5868263|0.85171103|0.5714286|0.6839695
816|0.5876494|0.85227275|0.57251906|0.6849315
817|0.5864811|0.85227275|0.57106596|0.6838906
818|0.58531743|0.8490566|0.57106596|0.68285275
819|0.5861386|0.8490566|0.57106596|0.68285275
820|0.58498025|0.8490566|0.56962025|0.6818182
821|0.5838264|0.8490566|0.5681818|0.6807866
824|0.5826772|0.8490566|0.56675065|0.6797583
826|0.58349705|0.8490566|0.56675065|0.6797583
828|0.58235294|0.8490566|0.56532663|0.67873305
829|0.58317024|0.84962404|0.566416|0.67969924
831|0.5839844|0.84962404|0.566416|0.67969924
832|0.582846|0.84962404|0.565|0.6786787
834|0.58365756|0.84962404|0.565|0.6786787
835|0.58446604|0.85018724|0.5660848|0.6796407
837|0.5833333|0.85018724|0.56467664|0.67862487
839|0.58220506|0.85018724|0.56327546|0.677612
840|0.58301157|0.8507463|0.56435645|0.67857146
841|0.58381504|0.85130113|0.5654321|0.6795252
843|0.58381504|0.85130113|0.5654321|0.6795252
844|0.5826923|0.85130113|0.5640394|0.67851853
846|0.5815739|0.85130113|0.56265354|0.6775148
850|0.5804598|0.85130113|0.5612745|0.676514
851|0.5793499|0.85130113|0.5599022|0.6755162
852|0.57824427|0.85130113|0.5585366|0.6745213
855|0.57714283|0.85130113|0.5571776|0.6735294
856|0.57604563|0.85130113|0.55582523|0.67254037
858|0.5768501|0.85130113|0.55582523|0.67254037
859|0.5776515|0.85130113|0.55582523|0.67254037
860|0.5784499|0.85130113|0.55582523|0.67254037
862|0.5773585|0.84814817|0.55582523|0.6715543
864|0.5762712|0.84814817|0.5544794|0.670571
865|0.5770677|0.84814817|0.5544794|0.670571
867|0.575985|0.84814817|0.5531401|0.66959065
869|0.576779|0.8487085|0.55421686|0.6705539
873|0.5775701|0.8492647|0.55528843|0.6715116
875|0.57649255|0.8492647|0.5539568|0.670537
876|0.5772812|0.84981686|0.5550239|0.6714906
878|0.5780669|0.850365|0.55608594|0.6724387
